Config Num, Utility
15751,-10,
15752,-3,
15753,-8,
15754,-8,
15755,-7,
15756,-1,
15757,-3,
15758,-7,
15759,-10,
15760,-4,
15761,-6,
15762,-4,
15763,-7,
15764,-1,
15765,-9,
15766,-1,
15767,-7,
15768,-3,
15769,-1,
15770,-2,
15771,-4,
15772,-10,
15773,-7,
15774,-4,
15775,-8,
15776,-3,
15777,-8,
15778,-6,
15779,-5,
15780,-8,
15781,-4,
15782,-5,
15783,-2,
15784,-5,
15785,-4,
15786,-10,
15787,-9,
15788,-5,
15789,-4,
15790,-4,
15791,-7,
15792,-6,
15793,-8,
15794,-10,
15795,-5,
15796,-1,
15797,-2,
15798,-6,
15799,-9,
15800,-4,
