Config Num, Utility
15351,-9,
15352,-10,
15353,-5,
15354,-3,
15355,-3,
15356,-1,
15357,-10,
15358,-4,
15359,-6,
15360,-9,
15361,-5,
15362,-4,
15363,-10,
15364,-10,
15365,-7,
15366,-1,
15367,-2,
15368,-2,
15369,-2,
15370,-10,
15371,-5,
15372,-10,
15373,-7,
15374,-7,
15375,-9,
15376,-2,
15377,-7,
15378,-7,
15379,-1,
15380,-7,
15381,-2,
15382,-4,
15383,-10,
15384,-6,
15385,-9,
15386,-2,
15387,-1,
15388,-4,
15389,-3,
15390,-3,
15391,-5,
15392,-8,
15393,-2,
15394,-10,
15395,-7,
15396,-6,
15397,-8,
15398,-8,
15399,-5,
15400,-2,
