Config Num, Utility
2801,-4,
2802,-8,
2803,-8,
2804,-8,
2805,-2,
2806,-9,
2807,-8,
2808,-3,
2809,-8,
2810,-4,
2811,-3,
2812,-3,
2813,-10,
2814,-6,
2815,-9,
2816,-9,
2817,-8,
2818,-9,
2819,-8,
2820,-4,
2821,-7,
2822,-7,
2823,-4,
2824,-10,
2825,-6,
2826,-8,
2827,-2,
2828,-8,
2829,-7,
2830,-1,
2831,-9,
2832,-5,
2833,-3,
2834,-4,
2835,-4,
2836,-8,
2837,-7,
2838,-4,
2839,-5,
2840,-5,
2841,-1,
2842,-5,
2843,-10,
2844,-9,
2845,-6,
2846,-3,
2847,-3,
2848,-8,
2849,-2,
2850,-3,
2851,-3,
2852,-10,
2853,-1,
2854,-9,
2855,-6,
2856,-3,
2857,-10,
2858,-6,
2859,-8,
2860,-10,
2861,-10,
2862,-6,
2863,-9,
2864,-8,
2865,-2,
2866,-8,
2867,-10,
2868,-1,
2869,-2,
2870,-2,
2871,-4,
2872,-9,
2873,-9,
2874,-2,
2875,-7,
2876,-10,
2877,-9,
2878,-4,
2879,-6,
2880,-2,
2881,-3,
2882,-1,
2883,-2,
2884,-9,
2885,-7,
2886,-4,
2887,-1,
2888,-2,
2889,-9,
2890,-3,
2891,-9,
2892,-10,
2893,-7,
2894,-7,
2895,-4,
2896,-3,
2897,-5,
2898,-9,
2899,-3,
2900,-1,
