Config Num, Utility
22851,-5,
22852,-4,
22853,-7,
22854,-10,
22855,-6,
22856,-5,
22857,-2,
22858,-5,
22859,-4,
22860,-9,
22861,-7,
22862,-2,
22863,-1,
22864,-7,
22865,-7,
22866,-10,
22867,-5,
22868,-5,
22869,-7,
22870,-9,
22871,-7,
22872,-3,
22873,-4,
22874,-6,
22875,-3,
22876,-3,
22877,-10,
22878,-7,
22879,-5,
22880,-10,
22881,-4,
22882,-7,
22883,-3,
22884,-7,
22885,-5,
22886,-8,
22887,-6,
22888,-3,
22889,-10,
22890,-1,
22891,-5,
22892,-3,
22893,-3,
22894,-10,
22895,-4,
22896,-1,
22897,-9,
22898,-7,
22899,-4,
22900,-9,
