Config Num, Utility
2401,-3,
2402,-2,
2403,-8,
2404,-1,
2405,-9,
2406,-10,
2407,-7,
2408,-1,
2409,-1,
2410,-9,
2411,-4,
2412,-3,
2413,-8,
2414,-5,
2415,-10,
2416,-7,
2417,-7,
2418,-1,
2419,-10,
2420,-2,
2421,-5,
2422,-3,
2423,-9,
2424,-5,
2425,-5,
2426,-5,
2427,-3,
2428,-9,
2429,-3,
2430,-3,
2431,-4,
2432,-6,
2433,-9,
2434,-10,
2435,-8,
2436,-10,
2437,-4,
2438,-8,
2439,-10,
2440,-7,
2441,-10,
2442,-10,
2443,-6,
2444,-3,
2445,-3,
2446,-9,
2447,-5,
2448,-9,
2449,-9,
2450,-10,
2451,-5,
2452,-4,
2453,-8,
2454,-6,
2455,-6,
2456,-6,
2457,-1,
2458,-2,
2459,-9,
2460,-7,
2461,-3,
2462,-3,
2463,-1,
2464,-6,
2465,-9,
2466,-9,
2467,-7,
2468,-1,
2469,-10,
2470,-9,
2471,-10,
2472,-5,
2473,-7,
2474,-9,
2475,-4,
2476,-7,
2477,-1,
2478,-1,
2479,-10,
2480,-2,
2481,-7,
2482,-3,
2483,-7,
2484,-3,
2485,-5,
2486,-10,
2487,-10,
2488,-4,
2489,-3,
2490,-2,
2491,-3,
2492,-6,
2493,-10,
2494,-5,
2495,-2,
2496,-8,
2497,-4,
2498,-8,
2499,-7,
2500,-4,
