Config Num, Utility
23501,-1,
23502,-10,
23503,-2,
23504,-8,
23505,-7,
23506,-8,
23507,-10,
23508,-4,
23509,-3,
23510,-1,
23511,-7,
23512,-1,
23513,-6,
23514,-3,
23515,-6,
23516,-6,
23517,-4,
23518,-2,
23519,-4,
23520,-8,
23521,-6,
23522,-7,
23523,-3,
23524,-10,
23525,-6,
23526,-3,
23527,-10,
23528,-7,
23529,-8,
23530,-7,
23531,-7,
23532,-9,
23533,-2,
23534,-5,
23535,-9,
23536,-3,
23537,-4,
23538,-6,
23539,-4,
23540,-1,
23541,-5,
23542,-6,
23543,-7,
23544,-3,
23545,-5,
23546,-1,
23547,-4,
23548,-8,
23549,-6,
23550,-7,
