Config Num, Utility
1,-8,
2,-2,
3,-9,
4,-7,
5,-4,
6,-6,
7,-7,
8,-8,
9,-9,
10,-1,
11,-6,
12,-9,
13,-4,
14,-1,
15,-7,
16,-3,
17,-6,
18,-9,
19,-1,
20,-9,
21,-9,
22,-5,
23,-1,
24,-10,
25,-4,
26,-7,
27,-8,
28,-10,
29,-6,
30,-2,
31,-6,
32,-6,
33,-1,
34,-10,
35,-2,
36,-3,
37,-6,
38,-4,
39,-10,
40,-7,
41,-2,
42,-6,
43,-7,
44,-2,
45,-7,
46,-2,
47,-4,
48,-1,
49,-4,
50,-3,
51,-3,
52,-9,
53,-6,
54,-7,
55,-9,
56,-2,
57,-2,
58,-8,
59,-6,
60,-4,
61,-6,
62,-4,
63,-8,
64,-7,
65,-5,
66,-3,
67,-2,
68,-3,
69,-8,
70,-6,
71,-3,
72,-4,
73,-6,
74,-8,
75,-4,
76,-9,
77,-8,
78,-7,
79,-1,
80,-5,
81,-2,
82,-7,
83,-2,
84,-5,
85,-10,
86,-10,
87,-10,
88,-6,
89,-10,
90,-5,
91,-10,
92,-8,
93,-5,
94,-3,
95,-8,
96,-2,
97,-5,
98,-4,
99,-5,
100,-9,
