Config Num, Utility
15601,-10,
15602,-4,
15603,-5,
15604,-10,
15605,-5,
15606,-1,
15607,-6,
15608,-9,
15609,-8,
15610,-7,
15611,-10,
15612,-4,
15613,-4,
15614,-10,
15615,-7,
15616,-10,
15617,-10,
15618,-4,
15619,-2,
15620,-6,
15621,-1,
15622,-2,
15623,-3,
15624,-8,
15625,-5,
15626,-2,
15627,-6,
15628,-5,
15629,-2,
15630,-1,
15631,-7,
15632,-2,
15633,-2,
15634,-4,
15635,-3,
15636,-1,
15637,-5,
15638,-1,
15639,-2,
15640,-1,
15641,-4,
15642,-8,
15643,-3,
15644,-1,
15645,-2,
15646,-9,
15647,-1,
15648,-3,
15649,-2,
15650,-6,
