Config Num, Utility
23101,-4,
23102,-5,
23103,-4,
23104,-5,
23105,-6,
23106,-8,
23107,-4,
23108,-4,
23109,-2,
23110,-3,
23111,-4,
23112,-2,
23113,-4,
23114,-5,
23115,-1,
23116,-7,
23117,-4,
23118,-4,
23119,-10,
23120,-4,
23121,-6,
23122,-9,
23123,-9,
23124,-1,
23125,-1,
23126,-10,
23127,-5,
23128,-4,
23129,-10,
23130,-1,
23131,-7,
23132,-9,
23133,-5,
23134,-4,
23135,-8,
23136,-2,
23137,-6,
23138,-7,
23139,-7,
23140,-5,
23141,-9,
23142,-1,
23143,-8,
23144,-6,
23145,-5,
23146,-2,
23147,-9,
23148,-3,
23149,-4,
23150,-5,
