Config Num, Utility
2201,-2,
2202,-7,
2203,-6,
2204,-1,
2205,-8,
2206,-6,
2207,-8,
2208,-8,
2209,-4,
2210,-7,
2211,-3,
2212,-4,
2213,-8,
2214,-3,
2215,-1,
2216,-2,
2217,-10,
2218,-8,
2219,-9,
2220,-6,
2221,-3,
2222,-3,
2223,-1,
2224,-7,
2225,-10,
2226,-7,
2227,-9,
2228,-6,
2229,-2,
2230,-1,
2231,-7,
2232,-8,
2233,-3,
2234,-10,
2235,-7,
2236,-5,
2237,-4,
2238,-4,
2239,-8,
2240,-6,
2241,-3,
2242,-2,
2243,-4,
2244,-4,
2245,-4,
2246,-6,
2247,-6,
2248,-7,
2249,-8,
2250,-6,
2251,-1,
2252,-9,
2253,-3,
2254,-8,
2255,-10,
2256,-9,
2257,-6,
2258,-9,
2259,-2,
2260,-10,
2261,-6,
2262,-4,
2263,-5,
2264,-3,
2265,-7,
2266,-5,
2267,-3,
2268,-3,
2269,-1,
2270,-6,
2271,-4,
2272,-4,
2273,-10,
2274,-9,
2275,-7,
2276,-5,
2277,-2,
2278,-6,
2279,-1,
2280,-4,
2281,-10,
2282,-2,
2283,-6,
2284,-1,
2285,-1,
2286,-3,
2287,-6,
2288,-4,
2289,-7,
2290,-8,
2291,-10,
2292,-4,
2293,-7,
2294,-7,
2295,-10,
2296,-2,
2297,-3,
2298,-10,
2299,-1,
2300,-1,
