Config Num, Utility
16401,-8,
16402,-6,
16403,-1,
16404,-7,
16405,-8,
16406,-9,
16407,-6,
16408,-4,
16409,-3,
16410,-6,
16411,-9,
16412,-1,
16413,-4,
16414,-9,
16415,-2,
16416,-10,
16417,-9,
16418,-8,
16419,-5,
16420,-3,
16421,-8,
16422,-2,
16423,-4,
16424,-3,
16425,-10,
16426,-9,
16427,-6,
16428,-2,
16429,-7,
16430,-2,
16431,-6,
16432,-4,
16433,-4,
16434,-3,
16435,-3,
16436,-9,
16437,-7,
16438,-6,
16439,-2,
16440,-1,
16441,-1,
16442,-2,
16443,-10,
16444,-1,
16445,-1,
16446,-10,
16447,-5,
16448,-8,
16449,-9,
16450,-3,
