Config Num, Utility
101,-8,
102,-9,
103,-7,
104,-6,
105,-7,
106,-4,
107,-8,
108,-5,
109,-10,
110,-3,
111,-3,
112,-3,
113,-6,
114,-6,
115,-8,
116,-2,
117,-5,
118,-9,
119,-5,
120,-5,
121,-7,
122,-9,
123,-4,
124,-8,
125,-4,
126,-8,
127,-1,
128,-5,
129,-8,
130,-2,
131,-8,
132,-7,
133,-2,
134,-1,
135,-10,
136,-9,
137,-7,
138,-5,
139,-8,
140,-1,
141,-9,
142,-7,
143,-10,
144,-8,
145,-4,
146,-4,
147,-6,
148,-9,
149,-5,
150,-3,
151,-5,
152,-2,
153,-9,
154,-7,
155,-10,
156,-3,
157,-1,
158,-1,
159,-4,
160,-2,
161,-1,
162,-9,
163,-10,
164,-6,
165,-4,
166,-2,
167,-4,
168,-5,
169,-2,
170,-10,
171,-4,
172,-7,
173,-4,
174,-2,
175,-5,
176,-4,
177,-6,
178,-3,
179,-2,
180,-3,
181,-6,
182,-10,
183,-8,
184,-9,
185,-9,
186,-2,
187,-8,
188,-6,
189,-3,
190,-5,
191,-2,
192,-8,
193,-10,
194,-1,
195,-7,
196,-3,
197,-6,
198,-9,
199,-7,
200,-7,
