Config Num, Utility
801,-5,
802,-2,
803,-7,
804,-5,
805,-6,
806,-5,
807,-10,
808,-1,
809,-5,
810,-2,
811,-1,
812,-9,
813,-5,
814,-8,
815,-10,
816,-4,
817,-5,
818,-5,
819,-4,
820,-1,
821,-2,
822,-2,
823,-3,
824,-4,
825,-5,
826,-7,
827,-8,
828,-8,
829,-9,
830,-1,
831,-10,
832,-10,
833,-2,
834,-2,
835,-6,
836,-10,
837,-1,
838,-2,
839,-1,
840,-7,
841,-7,
842,-4,
843,-2,
844,-9,
845,-2,
846,-1,
847,-3,
848,-1,
849,-5,
850,-3,
851,-2,
852,-5,
853,-1,
854,-1,
855,-10,
856,-3,
857,-10,
858,-6,
859,-4,
860,-7,
861,-10,
862,-7,
863,-7,
864,-1,
865,-9,
866,-8,
867,-1,
868,-9,
869,-3,
870,-9,
871,-2,
872,-1,
873,-1,
874,-1,
875,-3,
876,-10,
877,-8,
878,-5,
879,-8,
880,-10,
881,-2,
882,-5,
883,-8,
884,-7,
885,-5,
886,-3,
887,-1,
888,-5,
889,-7,
890,-8,
891,-2,
892,-6,
893,-10,
894,-7,
895,-6,
896,-7,
897,-4,
898,-8,
899,-3,
900,-10,
