Config Num, Utility
23701,-5,
23702,-1,
23703,-2,
23704,-9,
23705,-1,
23706,-8,
23707,-3,
23708,-3,
23709,-7,
23710,-4,
23711,-2,
23712,-2,
23713,-4,
23714,-10,
23715,-3,
23716,-9,
23717,-6,
23718,-5,
23719,-9,
23720,-3,
23721,-7,
23722,-7,
23723,-10,
23724,-5,
23725,-3,
23726,-10,
23727,-8,
23728,-8,
23729,-7,
23730,-10,
23731,-4,
23732,-5,
23733,-5,
23734,-3,
23735,-3,
23736,-9,
23737,-5,
23738,-5,
23739,-9,
23740,-10,
23741,-1,
23742,-2,
23743,-8,
23744,-3,
23745,-6,
23746,-9,
23747,-4,
23748,-7,
23749,-3,
23750,-7,
