Config Num, Utility
2101,-1,
2102,-2,
2103,-4,
2104,-8,
2105,-6,
2106,-7,
2107,-7,
2108,-9,
2109,-10,
2110,-3,
2111,-2,
2112,-2,
2113,-4,
2114,-9,
2115,-4,
2116,-7,
2117,-8,
2118,-10,
2119,-6,
2120,-6,
2121,-5,
2122,-5,
2123,-9,
2124,-9,
2125,-7,
2126,-2,
2127,-6,
2128,-9,
2129,-1,
2130,-1,
2131,-10,
2132,-5,
2133,-5,
2134,-4,
2135,-5,
2136,-4,
2137,-4,
2138,-3,
2139,-8,
2140,-5,
2141,-4,
2142,-9,
2143,-1,
2144,-2,
2145,-4,
2146,-6,
2147,-6,
2148,-9,
2149,-1,
2150,-4,
2151,-1,
2152,-5,
2153,-10,
2154,-3,
2155,-10,
2156,-9,
2157,-4,
2158,-8,
2159,-10,
2160,-10,
2161,-9,
2162,-2,
2163,-6,
2164,-1,
2165,-3,
2166,-7,
2167,-9,
2168,-9,
2169,-5,
2170,-4,
2171,-4,
2172,-10,
2173,-2,
2174,-10,
2175,-10,
2176,-5,
2177,-1,
2178,-9,
2179,-5,
2180,-2,
2181,-4,
2182,-1,
2183,-9,
2184,-10,
2185,-2,
2186,-5,
2187,-5,
2188,-3,
2189,-6,
2190,-8,
2191,-4,
2192,-7,
2193,-7,
2194,-7,
2195,-6,
2196,-3,
2197,-9,
2198,-1,
2199,-7,
2200,-8,
