Config Num, Utility
22551,-4,
22552,-1,
22553,-10,
22554,-9,
22555,-4,
22556,-6,
22557,-1,
22558,-4,
22559,-1,
22560,-5,
22561,-1,
22562,-6,
22563,-5,
22564,-5,
22565,-4,
22566,-3,
22567,-9,
22568,-9,
22569,-4,
22570,-2,
22571,-8,
22572,-10,
22573,-3,
22574,-5,
22575,-5,
22576,-10,
22577,-10,
22578,-6,
22579,-6,
22580,-10,
22581,-6,
22582,-9,
22583,-8,
22584,-7,
22585,-7,
22586,-9,
22587,-8,
22588,-1,
22589,-1,
22590,-3,
22591,-6,
22592,-8,
22593,-5,
22594,-6,
22595,-9,
22596,-8,
22597,-7,
22598,-5,
22599,-2,
22600,-8,
