Config Num, Utility
2601,-6,
2602,-4,
2603,-2,
2604,-4,
2605,-2,
2606,-4,
2607,-8,
2608,-5,
2609,-6,
2610,-6,
2611,-2,
2612,-2,
2613,-9,
2614,-4,
2615,-8,
2616,-8,
2617,-7,
2618,-4,
2619,-7,
2620,-1,
2621,-7,
2622,-10,
2623,-4,
2624,-10,
2625,-4,
2626,-4,
2627,-5,
2628,-9,
2629,-8,
2630,-8,
2631,-7,
2632,-1,
2633,-2,
2634,-2,
2635,-10,
2636,-1,
2637,-7,
2638,-4,
2639,-1,
2640,-2,
2641,-1,
2642,-9,
2643,-5,
2644,-8,
2645,-9,
2646,-6,
2647,-1,
2648,-8,
2649,-3,
2650,-4,
2651,-3,
2652,-6,
2653,-9,
2654,-3,
2655,-4,
2656,-8,
2657,-2,
2658,-9,
2659,-4,
2660,-7,
2661,-3,
2662,-8,
2663,-10,
2664,-4,
2665,-3,
2666,-2,
2667,-2,
2668,-9,
2669,-5,
2670,-2,
2671,-7,
2672,-7,
2673,-5,
2674,-6,
2675,-8,
2676,-1,
2677,-7,
2678,-10,
2679,-9,
2680,-10,
2681,-8,
2682,-7,
2683,-9,
2684,-8,
2685,-2,
2686,-9,
2687,-8,
2688,-7,
2689,-7,
2690,-6,
2691,-6,
2692,-8,
2693,-10,
2694,-3,
2695,-4,
2696,-9,
2697,-5,
2698,-4,
2699,-8,
2700,-6,
