Config Num, Utility
1701,-4,
1702,-6,
1703,-7,
1704,-7,
1705,-6,
1706,-6,
1707,-7,
1708,-5,
1709,-8,
1710,-5,
1711,-9,
1712,-5,
1713,-10,
1714,-5,
1715,-3,
1716,-2,
1717,-7,
1718,-5,
1719,-7,
1720,-8,
1721,-7,
1722,-7,
1723,-10,
1724,-1,
1725,-3,
1726,-6,
1727,-2,
1728,-6,
1729,-8,
1730,-7,
1731,-5,
1732,-6,
1733,-10,
1734,-10,
1735,-7,
1736,-10,
1737,-9,
1738,-6,
1739,-6,
1740,-1,
1741,-3,
1742,-3,
1743,-8,
1744,-8,
1745,-10,
1746,-3,
1747,-10,
1748,-6,
1749,-3,
1750,-3,
1751,-7,
1752,-4,
1753,-3,
1754,-1,
1755,-5,
1756,-1,
1757,-7,
1758,-2,
1759,-8,
1760,-3,
1761,-3,
1762,-3,
1763,-1,
1764,-8,
1765,-4,
1766,-2,
1767,-3,
1768,-7,
1769,-2,
1770,-1,
1771,-10,
1772,-10,
1773,-7,
1774,-1,
1775,-6,
1776,-6,
1777,-4,
1778,-5,
1779,-3,
1780,-1,
1781,-3,
1782,-1,
1783,-10,
1784,-5,
1785,-1,
1786,-1,
1787,-6,
1788,-3,
1789,-4,
1790,-7,
1791,-2,
1792,-7,
1793,-2,
1794,-3,
1795,-8,
1796,-7,
1797,-9,
1798,-3,
1799,-7,
1800,-3,
