Config Num, Utility
1101,-7,
1102,-5,
1103,-10,
1104,-10,
1105,-2,
1106,-4,
1107,-5,
1108,-4,
1109,-4,
1110,-7,
1111,-8,
1112,-2,
1113,-6,
1114,-5,
1115,-4,
1116,-7,
1117,-3,
1118,-5,
1119,-10,
1120,-4,
1121,-8,
1122,-6,
1123,-8,
1124,-9,
1125,-6,
1126,-6,
1127,-9,
1128,-7,
1129,-3,
1130,-10,
1131,-2,
1132,-3,
1133,-3,
1134,-9,
1135,-2,
1136,-9,
1137,-4,
1138,-9,
1139,-10,
1140,-2,
1141,-4,
1142,-2,
1143,-9,
1144,-6,
1145,-5,
1146,-4,
1147,-3,
1148,-7,
1149,-1,
1150,-3,
1151,-9,
1152,-10,
1153,-1,
1154,-1,
1155,-9,
1156,-7,
1157,-9,
1158,-2,
1159,-8,
1160,-5,
1161,-1,
1162,-8,
1163,-7,
1164,-8,
1165,-1,
1166,-2,
1167,-2,
1168,-2,
1169,-2,
1170,-3,
1171,-4,
1172,-8,
1173,-10,
1174,-3,
1175,-2,
1176,-7,
1177,-6,
1178,-1,
1179,-7,
1180,-9,
1181,-10,
1182,-8,
1183,-9,
1184,-6,
1185,-6,
1186,-10,
1187,-7,
1188,-6,
1189,-4,
1190,-9,
1191,-2,
1192,-5,
1193,-4,
1194,-5,
1195,-9,
1196,-6,
1197,-3,
1198,-7,
1199,-5,
1200,-2,
