Config Num, Utility
1001,-7,
1002,-7,
1003,-9,
1004,-1,
1005,-1,
1006,-3,
1007,-2,
1008,-10,
1009,-4,
1010,-9,
1011,-4,
1012,-6,
1013,-1,
1014,-6,
1015,-6,
1016,-9,
1017,-8,
1018,-9,
1019,-5,
1020,-6,
1021,-4,
1022,-10,
1023,-5,
1024,-9,
1025,-8,
1026,-1,
1027,-1,
1028,-4,
1029,-6,
1030,-4,
1031,-4,
1032,-6,
1033,-7,
1034,-8,
1035,-6,
1036,-1,
1037,-9,
1038,-9,
1039,-5,
1040,-10,
1041,-8,
1042,-6,
1043,-7,
1044,-10,
1045,-6,
1046,-7,
1047,-1,
1048,-9,
1049,-1,
1050,-5,
1051,-8,
1052,-4,
1053,-4,
1054,-6,
1055,-7,
1056,-10,
1057,-2,
1058,-4,
1059,-1,
1060,-6,
1061,-5,
1062,-3,
1063,-7,
1064,-6,
1065,-3,
1066,-9,
1067,-5,
1068,-5,
1069,-3,
1070,-5,
1071,-3,
1072,-1,
1073,-8,
1074,-7,
1075,-8,
1076,-6,
1077,-2,
1078,-1,
1079,-1,
1080,-2,
1081,-9,
1082,-4,
1083,-7,
1084,-5,
1085,-10,
1086,-6,
1087,-3,
1088,-3,
1089,-8,
1090,-2,
1091,-9,
1092,-4,
1093,-8,
1094,-5,
1095,-1,
1096,-3,
1097,-5,
1098,-5,
1099,-4,
1100,-3,
