Config Num, Utility
15301,-9,
15302,-2,
15303,-3,
15304,-7,
15305,-7,
15306,-9,
15307,-2,
15308,-9,
15309,-8,
15310,-7,
15311,-1,
15312,-8,
15313,-6,
15314,-9,
15315,-1,
15316,-2,
15317,-8,
15318,-3,
15319,-1,
15320,-7,
15321,-4,
15322,-7,
15323,-8,
15324,-4,
15325,-2,
15326,-7,
15327,-10,
15328,-4,
15329,-5,
15330,-4,
15331,-6,
15332,-1,
15333,-5,
15334,-4,
15335,-6,
15336,-4,
15337,-4,
15338,-9,
15339,-1,
15340,-3,
15341,-6,
15342,-10,
15343,-1,
15344,-6,
15345,-6,
15346,-7,
15347,-5,
15348,-1,
15349,-8,
15350,-4,
