Config Num, Utility
23551,-5,
23552,-5,
23553,-7,
23554,-2,
23555,-5,
23556,-1,
23557,-4,
23558,-8,
23559,-1,
23560,-10,
23561,-6,
23562,-4,
23563,-8,
23564,-3,
23565,-1,
23566,-6,
23567,-4,
23568,-3,
23569,-2,
23570,-1,
23571,-7,
23572,-9,
23573,-4,
23574,-4,
23575,-9,
23576,-5,
23577,-6,
23578,-6,
23579,-3,
23580,-6,
23581,-9,
23582,-5,
23583,-6,
23584,-8,
23585,-3,
23586,-4,
23587,-5,
23588,-6,
23589,-2,
23590,-10,
23591,-10,
23592,-9,
23593,-7,
23594,-8,
23595,-8,
23596,-9,
23597,-2,
23598,-2,
23599,-4,
23600,-6,
