Observable Num, Coverable Configurations
1,1-3-5-6-7-10-11-12-13-18-19-20-23-24-25-26-27-30-31-32-35-39-41-43-44-47-50-,
2,5-7-8-10-11-14-15-16-17-19-20-21-27-28-29-31-33-35-38-39-45-47-48-,
3,1-3-5-10-11-12-13-15-18-19-20-26-27-31-32-35-37-38-39-40-41-42-43-45-46-50-,
4,2-3-4-7-8-9-10-11-14-17-18-19-20-21-23-24-25-27-29-34-35-38-40-46-47-,
5,2-4-5-7-8-9-10-12-15-16-17-19-21-22-24-25-27-30-31-33-34-35-37-39-40-41-42-44-45-46-49-,
6,1-2-3-4-5-6-8-9-14-15-19-25-26-27-35-37-38-41-45-46-49-50-,
7,1-2-3-8-9-10-13-17-18-19-21-22-27-28-29-33-37-38-44-45-50-,
8,4-6-7-8-9-11-13-15-17-18-22-23-24-25-29-31-33-34-35-36-39-43-44-49-,
9,3-5-6-8-10-11-14-17-21-23-25-28-31-34-35-37-41-42-46-48-49-,
10,1-6-12-13-14-16-18-22-25-28-32-33-37-38-42-47-50-,
