Observable Num, Coverable Configurations
181,453-455-457-458-459-460-461-463-466-467-470-471-473-474-475-476-478-480-482-486-490-495-500-,
182,457-461-462-463-464-466-468-470-472-476-477-481-482-483-485-487-489-492-493-496-498-500-,
183,453-456-465-467-471-476-477-478-479-480-484-485-486-489-490-491-494-496-499-,
184,452-453-454-458-460-462-466-468-470-471-472-474-475-476-477-481-482-485-489-490-491-492-493-494-495-496-499-500-,
185,451-452-453-454-455-456-460-461-463-465-467-468-472-483-484-486-488-489-493-497-499-500-,
186,453-455-457-459-461-464-466-467-468-469-474-477-479-481-483-485-486-487-489-493-495-496-499-500-,
187,452-456-460-461-462-463-464-467-468-469-474-475-478-479-481-482-483-484-490-494-496-497-499-500-,
188,452-456-458-460-462-463-466-467-470-474-476-479-482-483-484-485-488-490-491-494-496-497-498-499-500-,
189,456-458-459-460-465-466-468-469-470-472-473-474-475-477-479-484-487-488-495-496-497-500-,
190,453-454-457-458-460-464-465-466-468-470-472-473-474-476-482-483-485-489-490-491-493-498-499-,
191,452-454-455-456-458-460-461-462-463-464-466-467-471-472-474-476-478-480-482-484-486-490-494-495-496-498-499-,
192,451-453-454-456-460-462-463-466-468-475-476-477-480-481-484-485-488-489-490-491-492-493-497-499-500-,
193,453-454-455-456-457-461-462-466-468-469-470-473-474-476-478-479-481-482-484-485-486-487-489-491-492-496-497-500-,
194,452-453-454-456-457-462-464-465-468-472-473-475-476-479-480-481-482-484-485-486-487-489-490-491-492-497-498-499-,
195,451-452-453-456-457-458-459-461-464-465-466-467-469-470-474-476-478-481-486-487-490-491-494-495-496-499-,
196,452-453-455-458-460-462-463-464-466-470-471-473-476-477-479-481-483-484-485-490-491-493-494-495-,
197,451-452-454-455-456-457-458-459-460-461-463-465-467-468-469-470-474-475-478-481-482-484-485-486-489-490-491-493-494-499-,
198,451-452-454-455-456-457-458-459-461-462-463-465-466-467-469-472-474-476-477-479-483-485-486-489-491-492-495-,
199,452-453-454-455-457-462-463-466-469-474-475-476-478-480-482-485-486-487-489-492-493-494-495-496-497-498-,
200,451-452-456-459-461-464-465-470-472-473-474-475-476-478-480-482-484-488-489-490-491-496-497-,
