Observable Num, Coverable Configurations
161,321-322-323-324-326-327-328-329-330-331-334-336-337-338-,
162,321-323-325-326-328-329-332-334-337-338-339-,
163,321-322-324-326-329-330-331-334-335-338-340-,
164,321-323-324-327-330-332-336-337-339-340-,
165,326-327-329-330-331-332-336-338-339-,
166,321-322-323-328-329-331-332-333-334-338-,
167,321-322-326-327-329-333-338-,
168,321-324-327-330-331-332-334-336-339-,
169,321-323-324-325-326-327-330-331-332-335-336-337-339-,
170,322-330-332-335-337-340-,
