Observable Num, Coverable Configurations
191,383-384-386-390-391-392-393-394-395-396-397-399-,
192,381-382-383-384-385-386-387-388-393-396-398-399-,
193,384-385-390-392-393-396-397-398-400-,
194,384-387-392-397-399-,
195,381-382-383-384-386-387-388-389-390-391-393-394-396-398-400-,
196,381-382-386-387-388-390-393-394-395-396-397-398-,
197,381-385-387-389-391-392-398-399-400-,
198,381-383-385-386-388-392-394-396-397-398-399-400-,
199,381-382-383-384-386-388-389-391-393-394-395-397-398-400-,
200,381-382-387-392-397-398-400-,
