Observable Num, Coverable Configurations
291,581-582-585-586-591-592-593-595-596-597-598-599-,
292,581-583-588-589-591-592-595-596-597-600-,
293,583-587-591-592-593-600-,
294,581-583-584-586-587-589-591-593-594-595-596-597-598-599-600-,
295,581-583-584-585-586-587-589-591-592-593-594-595-596-597-598-599-,
296,582-586-588-589-591-592-596-597-598-,
297,582-583-585-587-588-589-590-591-594-595-596-597-599-,
298,584-586-587-588-593-597-599-,
299,582-583-584-585-588-589-590-592-594-597-,
300,582-584-588-589-591-592-593-594-595-598-599-600-,
