Configuration, ObservableConfiguration, Cost
361,217,66,
361,218,49,
361,219,5,
361,220,10000,
361,221,35,
361,222,10000,
361,223,10000,
361,224,10000,
361,225,4,
361,226,10000,
361,227,67,
361,228,10000,
362,217,10000,
362,218,96,
362,219,35,
362,220,83,
362,221,10000,
362,222,32,
362,223,56,
362,224,69,
362,225,51,
362,226,10000,
362,227,10000,
362,228,10000,
363,217,58,
363,218,14,
363,219,10000,
363,220,10000,
363,221,10000,
363,222,44,
363,223,10000,
363,224,34,
363,225,10000,
363,226,10000,
363,227,10000,
363,228,77,
364,217,10000,
364,218,10000,
364,219,10000,
364,220,10000,
364,221,10000,
364,222,52,
364,223,10000,
364,224,10000,
364,225,10000,
364,226,10000,
364,227,10000,
364,228,15,
365,217,10000,
365,218,56,
365,219,10000,
365,220,10000,
365,221,10000,
365,222,16,
365,223,10000,
365,224,19,
365,225,10000,
365,226,95,
365,227,10000,
365,228,10000,
366,217,10000,
366,218,79,
366,219,42,
366,220,35,
366,221,97,
366,222,10000,
366,223,17,
366,224,10000,
366,225,86,
366,226,10000,
366,227,10000,
366,228,10000,
367,217,10000,
367,218,50,
367,219,51,
367,220,20,
367,221,28,
367,222,10000,
367,223,21,
367,224,71,
367,225,98,
367,226,10000,
367,227,69,
367,228,67,
368,217,10000,
368,218,43,
368,219,10000,
368,220,10000,
368,221,10000,
368,222,87,
368,223,3,
368,224,39,
368,225,77,
368,226,10000,
368,227,10000,
368,228,93,
369,217,41,
369,218,9,
369,219,10000,
369,220,10000,
369,221,11,
369,222,10000,
369,223,10000,
369,224,23,
369,225,10000,
369,226,10000,
369,227,13,
369,228,10000,
370,217,10000,
370,218,16,
370,219,10000,
370,220,32,
370,221,10000,
370,222,13,
370,223,10000,
370,224,42,
370,225,15,
370,226,10000,
370,227,25,
370,228,24,
371,217,70,
371,218,10000,
371,219,86,
371,220,14,
371,221,10000,
371,222,6,
371,223,10000,
371,224,10,
371,225,12,
371,226,65,
371,227,10000,
371,228,69,
372,217,58,
372,218,11,
372,219,10000,
372,220,45,
372,221,10000,
372,222,33,
372,223,10000,
372,224,10000,
372,225,17,
372,226,48,
372,227,32,
372,228,87,
373,217,60,
373,218,10000,
373,219,90,
373,220,99,
373,221,61,
373,222,10000,
373,223,27,
373,224,86,
373,225,16,
373,226,33,
373,227,10000,
373,228,10000,
374,217,4,
374,218,9,
374,219,10000,
374,220,10000,
374,221,10000,
374,222,10000,
374,223,10000,
374,224,71,
374,225,79,
374,226,45,
374,227,90,
374,228,78,
375,217,10000,
375,218,10000,
375,219,10000,
375,220,10000,
375,221,10000,
375,222,75,
375,223,90,
375,224,10000,
375,225,10000,
375,226,14,
375,227,22,
375,228,10000,
376,217,10000,
376,218,55,
376,219,10000,
376,220,48,
376,221,22,
376,222,10000,
376,223,10000,
376,224,10000,
376,225,6,
376,226,1,
376,227,73,
376,228,10000,
377,217,10000,
377,218,10000,
377,219,21,
377,220,10000,
377,221,51,
377,222,10000,
377,223,25,
377,224,67,
377,225,10000,
377,226,75,
377,227,51,
377,228,27,
378,217,76,
378,218,10000,
378,219,10000,
378,220,10000,
378,221,49,
378,222,10000,
378,223,10000,
378,224,10000,
378,225,10000,
378,226,75,
378,227,10000,
378,228,28,
379,217,10000,
379,218,10000,
379,219,16,
379,220,54,
379,221,92,
379,222,10000,
379,223,52,
379,224,10000,
379,225,75,
379,226,10000,
379,227,48,
379,228,5,
380,217,10000,
380,218,10000,
380,219,11,
380,220,55,
380,221,89,
380,222,99,
380,223,92,
380,224,15,
380,225,10000,
380,226,37,
380,227,10000,
380,228,91,
Budget,501,
