Configuration, ObservableConfiguration, Cost
651,209,10000,
651,210,100,
651,211,10000,
651,212,10000,
651,213,19,
651,214,10000,
651,215,57,
651,216,7,
651,217,10000,
651,218,6,
651,219,10000,
651,220,10000,
651,221,31,
651,222,10000,
651,223,89,
651,224,10000,
652,209,10000,
652,210,10000,
652,211,10000,
652,212,10000,
652,213,94,
652,214,62,
652,215,78,
652,216,10000,
652,217,62,
652,218,47,
652,219,77,
652,220,45,
652,221,10000,
652,222,10000,
652,223,10000,
652,224,97,
653,209,10000,
653,210,39,
653,211,1,
653,212,10000,
653,213,87,
653,214,62,
653,215,10000,
653,216,83,
653,217,10000,
653,218,10000,
653,219,89,
653,220,63,
653,221,10000,
653,222,10000,
653,223,10000,
653,224,39,
654,209,87,
654,210,10000,
654,211,10000,
654,212,78,
654,213,10000,
654,214,85,
654,215,49,
654,216,95,
654,217,80,
654,218,10000,
654,219,98,
654,220,10000,
654,221,10000,
654,222,62,
654,223,10000,
654,224,10000,
655,209,10000,
655,210,66,
655,211,10000,
655,212,10000,
655,213,16,
655,214,10000,
655,215,10000,
655,216,10000,
655,217,4,
655,218,6,
655,219,10000,
655,220,10000,
655,221,48,
655,222,10000,
655,223,38,
655,224,10000,
656,209,9,
656,210,10000,
656,211,46,
656,212,28,
656,213,49,
656,214,10000,
656,215,10000,
656,216,41,
656,217,10000,
656,218,10000,
656,219,82,
656,220,10000,
656,221,59,
656,222,10000,
656,223,40,
656,224,43,
657,209,7,
657,210,10000,
657,211,10000,
657,212,63,
657,213,13,
657,214,35,
657,215,10000,
657,216,10000,
657,217,42,
657,218,10000,
657,219,92,
657,220,65,
657,221,66,
657,222,10000,
657,223,88,
657,224,4,
658,209,10000,
658,210,3,
658,211,10000,
658,212,55,
658,213,10000,
658,214,79,
658,215,84,
658,216,10000,
658,217,9,
658,218,10000,
658,219,82,
658,220,98,
658,221,6,
658,222,10000,
658,223,9,
658,224,10000,
659,209,100,
659,210,10000,
659,211,34,
659,212,10000,
659,213,10000,
659,214,10,
659,215,10000,
659,216,21,
659,217,10000,
659,218,54,
659,219,21,
659,220,17,
659,221,10000,
659,222,10000,
659,223,10000,
659,224,3,
660,209,10000,
660,210,10000,
660,211,99,
660,212,10000,
660,213,71,
660,214,69,
660,215,10000,
660,216,12,
660,217,37,
660,218,10000,
660,219,10000,
660,220,10000,
660,221,10000,
660,222,10000,
660,223,10000,
660,224,27,
661,209,16,
661,210,91,
661,211,56,
661,212,39,
661,213,10000,
661,214,83,
661,215,10000,
661,216,10000,
661,217,10000,
661,218,93,
661,219,29,
661,220,10000,
661,221,97,
661,222,96,
661,223,17,
661,224,54,
662,209,76,
662,210,51,
662,211,10000,
662,212,4,
662,213,10000,
662,214,100,
662,215,10000,
662,216,95,
662,217,82,
662,218,10000,
662,219,10000,
662,220,10000,
662,221,10000,
662,222,10000,
662,223,10000,
662,224,67,
663,209,10000,
663,210,3,
663,211,10000,
663,212,69,
663,213,72,
663,214,68,
663,215,10000,
663,216,10000,
663,217,10000,
663,218,42,
663,219,89,
663,220,16,
663,221,10000,
663,222,10000,
663,223,2,
663,224,41,
664,209,10000,
664,210,10000,
664,211,10000,
664,212,10000,
664,213,28,
664,214,47,
664,215,10000,
664,216,10000,
664,217,47,
664,218,91,
664,219,10000,
664,220,10000,
664,221,25,
664,222,10000,
664,223,19,
664,224,25,
665,209,10000,
665,210,10000,
665,211,54,
665,212,10000,
665,213,29,
665,214,44,
665,215,87,
665,216,43,
665,217,90,
665,218,46,
665,219,10000,
665,220,10000,
665,221,75,
665,222,8,
665,223,94,
665,224,45,
666,209,93,
666,210,10000,
666,211,10000,
666,212,10000,
666,213,80,
666,214,10000,
666,215,10000,
666,216,76,
666,217,10000,
666,218,93,
666,219,41,
666,220,45,
666,221,35,
666,222,10000,
666,223,85,
666,224,46,
667,209,49,
667,210,10000,
667,211,10000,
667,212,2,
667,213,10000,
667,214,34,
667,215,10000,
667,216,10000,
667,217,51,
667,218,10000,
667,219,51,
667,220,21,
667,221,74,
667,222,68,
667,223,42,
667,224,10000,
668,209,10000,
668,210,55,
668,211,10000,
