Configuration, ObservableConfiguration, Cost
161,81,90,
161,82,32,
161,83,53,
161,84,10000,
161,85,14,
161,86,10000,
161,87,37,
161,88,93,
161,89,10000,
161,90,84,
162,81,82,
162,82,10000,
162,83,10000,
162,84,10000,
162,85,10000,
162,86,37,
162,87,38,
162,88,95,
162,89,51,
162,90,10000,
163,81,94,
163,82,66,
163,83,10000,
163,84,10000,
163,85,10000,
163,86,33,
163,87,84,
163,88,33,
163,89,10000,
163,90,50,
164,81,51,
164,82,10000,
164,83,1,
164,84,10000,
164,85,10000,
164,86,96,
164,87,10,
164,88,10000,
164,89,3,
164,90,76,
165,81,10000,
165,82,24,
165,83,21,
165,84,44,
165,85,95,
165,86,10000,
165,87,32,
165,88,64,
165,89,40,
165,90,24,
166,81,10000,
166,82,10000,
166,83,10000,
166,84,62,
166,85,10000,
166,86,10000,
166,87,10000,
166,88,28,
166,89,36,
166,90,81,
167,81,10000,
167,82,57,
167,83,10000,
167,84,3,
167,85,57,
167,86,10000,
167,87,10000,
167,88,10000,
167,89,10000,
167,90,11,
168,81,45,
168,82,98,
168,83,10000,
168,84,10000,
168,85,10000,
168,86,16,
168,87,44,
168,88,34,
168,89,5,
168,90,10000,
169,81,10000,
169,82,10000,
169,83,45,
169,84,22,
169,85,10000,
169,86,10000,
169,87,91,
169,88,91,
169,89,10000,
169,90,10000,
170,81,73,
170,82,10000,
170,83,10000,
170,84,58,
170,85,10000,
170,86,10000,
170,87,26,
170,88,10000,
170,89,8,
170,90,10000,
171,81,10000,
171,82,62,
171,83,10000,
171,84,10000,
171,85,68,
171,86,10000,
171,87,10000,
171,88,10000,
171,89,10000,
171,90,10000,
172,81,62,
172,82,88,
172,83,10000,
172,84,10000,
172,85,4,
172,86,32,
172,87,10000,
172,88,10000,
172,89,86,
172,90,10000,
173,81,27,
173,82,61,
173,83,10000,
173,84,10000,
173,85,10000,
173,86,10000,
173,87,28,
173,88,10000,
173,89,14,
173,90,72,
174,81,94,
174,82,46,
174,83,10,
174,84,10000,
174,85,27,
174,86,10000,
174,87,10000,
174,88,10000,
174,89,10000,
174,90,26,
175,81,10000,
175,82,10000,
175,83,37,
175,84,10000,
175,85,10000,
175,86,10000,
175,87,10000,
175,88,10000,
175,89,10000,
175,90,17,
176,81,70,
176,82,49,
176,83,95,
176,84,75,
176,85,3,
176,86,10000,
176,87,1,
176,88,10000,
176,89,12,
176,90,10000,
177,81,10000,
177,82,58,
177,83,29,
177,84,53,
177,85,10000,
177,86,10000,
177,87,31,
177,88,35,
177,89,18,
177,90,10000,
178,81,54,
178,82,10000,
178,83,7,
178,84,10000,
178,85,11,
178,86,10000,
178,87,70,
178,88,10000,
178,89,10000,
178,90,10000,
179,81,10000,
179,82,10000,
179,83,10000,
179,84,62,
179,85,70,
179,86,10000,
179,87,10000,
179,88,10000,
179,89,60,
179,90,10000,
180,81,90,
180,82,29,
180,83,26,
180,84,10000,
180,85,10000,
180,86,10000,
180,87,35,
180,88,30,
180,89,48,
180,90,10000,
Budget,233,
