Configuration, ObservableConfiguration, Cost
161,161,10000,
161,162,89,
161,163,10000,
161,164,83,
161,165,66,
161,166,28,
161,167,95,
161,168,13,
161,169,27,
161,170,10000,
161,171,42,
161,172,5,
161,173,10000,
161,174,69,
161,175,87,
161,176,10000,
161,177,10000,
161,178,83,
161,179,10000,
161,180,94,
162,161,85,
162,162,10000,
162,163,81,
162,164,10000,
162,165,10000,
162,166,10000,
162,167,45,
162,168,62,
162,169,87,
162,170,10000,
162,171,1,
162,172,10000,
162,173,10000,
162,174,36,
162,175,57,
162,176,89,
162,177,10000,
162,178,10000,
162,179,10000,
162,180,99,
163,161,52,
163,162,10000,
163,163,10000,
163,164,10000,
163,165,10000,
163,166,10000,
163,167,27,
163,168,10000,
163,169,68,
163,170,10000,
163,171,10000,
163,172,10000,
163,173,37,
163,174,10000,
163,175,97,
163,176,14,
163,177,10000,
163,178,8,
163,179,10000,
163,180,10000,
164,161,10000,
164,162,10000,
164,163,44,
164,164,10000,
164,165,10000,
164,166,10000,
164,167,8,
164,168,83,
164,169,60,
164,170,10000,
164,171,72,
164,172,3,
164,173,83,
164,174,10000,
164,175,10000,
164,176,10000,
164,177,47,
164,178,15,
164,179,10000,
164,180,90,
165,161,10000,
165,162,10000,
165,163,10000,
165,164,89,
165,165,14,
165,166,43,
165,167,47,
165,168,4,
165,169,48,
165,170,10000,
165,171,10000,
165,172,37,
165,173,11,
165,174,91,
165,175,53,
165,176,10000,
165,177,35,
165,178,10000,
165,179,1,
165,180,33,
166,161,10000,
166,162,10000,
166,163,10000,
166,164,10000,
166,165,7,
166,166,10000,
166,167,10000,
166,168,83,
166,169,91,
166,170,67,
166,171,10000,
166,172,10000,
166,173,10000,
166,174,10000,
166,175,100,
166,176,2,
166,177,85,
166,178,10000,
166,179,45,
166,180,10000,
167,161,37,
167,162,91,
167,163,10000,
167,164,40,
167,165,10000,
167,166,10000,
167,167,72,
167,168,75,
167,169,24,
167,170,10000,
167,171,10000,
167,172,52,
167,173,67,
167,174,6,
167,175,10000,
167,176,63,
167,177,10000,
167,178,10000,
167,179,53,
167,180,10000,
168,161,10000,
168,162,10000,
168,163,10000,
168,164,10000,
168,165,26,
168,166,22,
168,167,10,
168,168,10000,
168,169,23,
168,170,52,
168,171,10000,
168,172,37,
168,173,25,
168,174,89,
168,175,37,
168,176,10000,
168,177,67,
168,178,10000,
168,179,10000,
168,180,10000,
169,161,10000,
169,162,57,
169,163,10000,
169,164,10000,
169,165,10000,
169,166,66,
169,167,50,
169,168,80,
169,169,23,
169,170,27,
169,171,85,
169,172,10000,
169,173,2,
169,174,10000,
169,175,100,
169,176,84,
169,177,10000,
169,178,10000,
169,179,10000,
169,180,10000,
170,161,14,
170,162,10000,
170,163,7,
170,164,10000,
170,165,10000,
170,166,20,
170,167,10000,
170,168,10000,
170,169,10000,
170,170,10,
170,171,32,
170,172,10000,
170,173,10000,
170,174,10000,
170,175,10000,
170,176,10000,
170,177,21,
170,178,46,
170,179,49,
170,180,10000,
171,161,10000,
171,162,55,
171,163,10000,
171,164,73,
171,165,10000,
171,166,33,
171,167,76,
171,168,10000,
171,169,10000,
171,170,98,
171,171,50,
171,172,10000,
171,173,10000,
171,174,10000,
171,175,100,
171,176,10000,
171,177,62,
171,178,10000,
171,179,10000,
171,180,10000,
172,161,10000,
172,162,76,
172,163,32,
172,164,80,
172,165,10000,
172,166,10000,
172,167,72,
172,168,100,
172,169,34,
172,170,8,
172,171,1,
172,172,10000,
172,173,10000,
172,174,10000,
172,175,85,
172,176,10000,
172,177,10000,
172,178,10000,
172,179,10000,
172,180,10000,
173,161,36,
173,162,16,
173,163,49,
173,164,21,
173,165,65,
173,166,51,
173,167,10000,
173,168,83,
173,169,10000,
173,170,10000,
173,171,10000,
173,172,10000,
173,173,10000,
173,174,10000,
173,175,98,
173,176,16,
173,177,15,
173,178,62,
173,179,10000,
173,180,10000,
174,161,10000,
174,162,7,
174,163,10000,
174,164,10000,
174,165,10,
174,166,66,
174,167,10000,
174,168,10000,
174,169,23,
174,170,10,
174,171,10000,
174,172,10000,
174,173,10000,
174,174,10000,
174,175,54,
174,176,10000,
174,177,10000,
174,178,10000,
174,179,10000,
174,180,10000,
175,161,10000,
175,162,10000,
175,163,65,
175,164,10000,
175,165,93,
175,166,10000,
175,167,18,
175,168,10000,
175,169,21,
175,170,10000,
175,171,50,
175,172,22,
175,173,10000,
175,174,10000,
175,175,100,
175,176,45,
175,177,23,
175,178,10000,
175,179,10000,
175,180,82,
176,161,24,
176,162,10000,
176,163,10000,
176,164,10000,
176,165,17,
176,166,87,
176,167,10000,
176,168,43,
176,169,10000,
176,170,9,
176,171,10000,
176,172,10000,
176,173,10000,
176,174,54,
176,175,98,
176,176,10000,
176,177,10000,
176,178,10000,
176,179,68,
176,180,10000,
177,161,47,
177,162,73,
177,163,10000,
177,164,10000,
177,165,100,
177,166,30,
177,167,8,
177,168,10000,
177,169,58,
177,170,10000,
177,171,10000,
177,172,43,
177,173,12,
177,174,10000,
177,175,49,
177,176,10000,
177,177,10000,
177,178,10000,
177,179,10000,
177,180,10000,
178,161,10000,
178,162,49,
178,163,28,
178,164,10000,
178,165,50,
178,166,10000,
178,167,10000,
178,168,88,
178,169,99,
178,170,10000,
178,171,10000,
178,172,33,
178,173,10000,
178,174,10000,
178,175,82,
178,176,10000,
178,177,19,
178,178,10000,
178,179,10000,
178,180,76,
179,161,82,
179,162,88,
179,163,41,
179,164,4,
179,165,10000,
179,166,30,
179,167,10000,
179,168,10000,
179,169,10000,
179,170,37,
179,171,10000,
179,172,49,
179,173,100,
179,174,34,
179,175,10000,
179,176,10000,
179,177,10000,
179,178,10000,
179,179,99,
179,180,10000,
180,161,99,
180,162,10000,
180,163,10000,
180,164,10000,
180,165,72,
180,166,100,
180,167,80,
180,168,10000,
180,169,10000,
180,170,10000,
180,171,47,
180,172,3,
180,173,86,
180,174,80,
180,175,10000,
180,176,10000,
180,177,10000,
180,178,10000,
180,179,73,
180,180,10000,
Budget,846,
