Configuration, ObservableConfiguration, Cost
51,17,29,
51,18,50,
51,19,93,
51,20,82,
51,21,89,
51,22,10000,
51,23,52,
51,24,81,
51,25,68,
51,26,70,
51,27,4,
51,28,10000,
51,29,10000,
51,30,59,
51,31,10000,
51,32,6,
52,17,10000,
52,18,7,
52,19,10000,
52,20,10000,
52,21,82,
52,22,24,
52,23,10,
52,24,74,
52,25,90,
52,26,65,
52,27,10000,
52,28,10000,
52,29,59,
52,30,10000,
52,31,30,
52,32,74,
53,17,12,
53,18,10000,
53,19,10000,
53,20,10000,
53,21,10000,
53,22,10000,
53,23,10000,
53,24,10000,
53,25,6,
53,26,10000,
53,27,10000,
53,28,10000,
53,29,7,
53,30,38,
53,31,10000,
53,32,10000,
54,17,100,
54,18,81,
54,19,26,
54,20,10000,
54,21,10000,
54,22,65,
54,23,66,
54,24,10000,
54,25,10000,
54,26,68,
54,27,52,
54,28,10000,
54,29,10000,
54,30,60,
54,31,10000,
54,32,10000,
55,17,98,
55,18,10000,
55,19,10000,
55,20,10000,
55,21,10000,
55,22,41,
55,23,8,
55,24,54,
55,25,10000,
55,26,67,
55,27,10000,
55,28,10000,
55,29,98,
55,30,10000,
55,31,2,
55,32,10000,
56,17,10000,
56,18,10000,
56,19,50,
56,20,32,
56,21,85,
56,22,100,
56,23,10000,
56,24,98,
56,25,24,
56,26,42,
56,27,10000,
56,28,75,
56,29,85,
56,30,25,
56,31,10000,
56,32,10000,
57,17,10000,
57,18,41,
57,19,10000,
57,20,14,
57,21,11,
57,22,10000,
57,23,62,
57,24,10000,
57,25,10000,
57,26,60,
57,27,10000,
57,28,10000,
57,29,83,
57,30,62,
57,31,18,
57,32,34,
58,17,2,
58,18,1,
58,19,10000,
58,20,10000,
58,21,57,
58,22,45,
58,23,10000,
58,24,5,
58,25,45,
58,26,98,
58,27,10000,
58,28,10000,
58,29,10000,
58,30,10000,
58,31,77,
58,32,14,
59,17,40,
59,18,98,
59,19,10000,
59,20,98,
59,21,44,
59,22,41,
59,23,37,
59,24,10000,
59,25,10000,
59,26,10000,
59,27,10000,
59,28,79,
59,29,10000,
59,30,10000,
59,31,10000,
59,32,10000,
60,17,10000,
60,18,4,
60,19,10000,
60,20,10000,
60,21,10000,
60,22,10000,
60,23,71,
60,24,34,
60,25,2,
60,26,83,
60,27,14,
60,28,10,
60,29,10000,
60,30,19,
60,31,10000,
60,32,82,
61,17,10000,
61,18,10000,
61,19,10000,
61,20,100,
61,21,10000,
61,22,38,
61,23,46,
61,24,10000,
61,25,3,
61,26,10000,
61,27,10000,
61,28,10000,
61,29,61,
61,30,78,
61,31,10000,
61,32,10000,
62,17,94,
62,18,10000,
62,19,10000,
62,20,16,
62,21,10000,
62,22,10000,
62,23,73,
62,24,10000,
62,25,20,
62,26,10000,
62,27,16,
62,28,10000,
62,29,10000,
62,30,10000,
62,31,69,
62,32,79,
63,17,29,
63,18,94,
63,19,22,
63,20,23,
63,21,10000,
63,22,10000,
63,23,10000,
63,24,10,
63,25,10000,
63,26,10000,
63,27,95,
63,28,11,
63,29,2,
63,30,10000,
63,31,61,
63,32,10000,
64,17,43,
64,18,69,
64,19,10000,
64,20,62,
64,21,10000,
64,22,10000,
64,23,10000,
64,24,87,
64,25,10000,
64,26,10000,
64,27,37,
64,28,10000,
64,29,10000,
64,30,10000,
64,31,10000,
64,32,10000,
65,17,58,
65,18,77,
65,19,64,
65,20,10000,
65,21,49,
65,22,10000,
65,23,28,
65,24,99,
65,25,10000,
65,26,27,
65,27,93,
65,28,54,
65,29,48,
65,30,100,
65,31,10000,
65,32,10000,
66,17,10000,
66,18,55,
66,19,10000,
66,20,10000,
66,21,10000,
66,22,40,
66,23,44,
66,24,10000,
66,25,51,
66,26,12,
66,27,10000,
66,28,10000,
66,29,42,
66,30,45,
66,31,66,
66,32,10000,
67,17,10000,
67,18,61,
67,19,10000,
67,20,82,
67,21,10000,
67,22,10000,
67,23,10000,
67,24,10000,
67,25,10000,
67,26,10000,
67,27,23,
67,28,10000,
67,29,55,
67,30,35,
67,31,10000,
67,32,43,
68,17,10000,
68,18,10000,
68,19,72,
68,20,89,
68,21,70,
68,22,25,
68,23,83,
68,24,10000,
68,25,10000,
68,26,10000,
68,27,10000,
68,28,53,
68,29,19,
68,30,70,
68,31,11,
68,32,26,
69,17,38,
69,18,10000,
69,19,10000,
69,20,2,
69,21,24,
69,22,10000,
69,23,10000,
69,24,10000,
69,25,10000,
69,26,10000,
69,27,10,
69,28,95,
69,29,24,
69,30,10000,
69,31,10000,
69,32,6,
70,17,10000,
70,18,10000,
70,19,35,
70,20,9,
70,21,86,
70,22,10000,
70,23,31,
70,24,10000,
70,25,10000,
70,26,18,
70,27,10000,
70,28,10000,
70,29,1,
70,30,10000,
70,31,10000,
70,32,96,
71,17,10000,
71,18,10000,
71,19,48,
71,20,98,
71,21,37,
71,22,16,
71,23,10000,
71,24,10000,
71,25,80,
71,26,10000,
71,27,37,
71,28,53,
71,29,49,
71,30,10000,
71,31,27,
71,32,10000,
72,17,29,
72,18,24,
72,19,10000,
72,20,33,
72,21,97,
72,22,10000,
72,23,98,
72,24,10000,
72,25,3,
72,26,10000,
72,27,45,
