Configuration, ObservableConfiguration, Cost
801,801,10000,
801,802,10000,
801,803,30,
801,804,10000,
801,805,90,
801,806,10000,
801,807,55,
801,808,14,
801,809,31,
801,810,10000,
801,811,10000,
801,812,34,
801,813,61,
801,814,38,
801,815,54,
801,816,91,
801,817,80,
801,818,9,
801,819,10000,
801,820,39,
801,821,29,
801,822,95,
801,823,10000,
801,824,15,
801,825,93,
801,826,18,
801,827,10000,
801,828,10000,
801,829,10000,
801,830,10000,
801,831,10000,
801,832,32,
801,833,10000,
801,834,10000,
801,835,61,
801,836,10000,
801,837,82,
801,838,91,
801,839,79,
801,840,14,
801,841,10000,
801,842,4,
801,843,66,
801,844,10000,
801,845,10000,
801,846,81,
801,847,10000,
801,848,60,
801,849,76,
801,850,10000,
801,851,10000,
801,852,10000,
801,853,99,
801,854,10000,
801,855,10000,
801,856,4,
801,857,10000,
801,858,10000,
801,859,49,
801,860,10000,
801,861,26,
801,862,37,
801,863,10000,
801,864,10000,
801,865,10000,
801,866,37,
801,867,1,
801,868,95,
801,869,10000,
801,870,84,
801,871,64,
801,872,10000,
801,873,10000,
801,874,10000,
801,875,10000,
801,876,10000,
801,877,97,
801,878,10000,
801,879,10000,
801,880,10000,
801,881,87,
801,882,10000,
801,883,10000,
801,884,10000,
801,885,10000,
801,886,10000,
801,887,10000,
801,888,98,
801,889,10000,
801,890,10000,
801,891,87,
801,892,19,
801,893,90,
801,894,10000,
801,895,71,
801,896,10,
801,897,10000,
801,898,10000,
801,899,10000,
801,900,10000,
802,801,10000,
802,802,10000,
802,803,10000,
802,804,33,
802,805,10000,
802,806,54,
802,807,18,
802,808,10000,
802,809,10000,
802,810,99,
802,811,10000,
802,812,48,
802,813,88,
802,814,10000,
802,815,10000,
802,816,81,
802,817,26,
802,818,10000,
802,819,10000,
802,820,71,
802,821,20,
802,822,10000,
802,823,10000,
802,824,10000,
802,825,92,
802,826,14,
802,827,52,
802,828,10000,
802,829,10000,
802,830,90,
802,831,3,
802,832,10000,
802,833,27,
802,834,15,
802,835,10000,
802,836,41,
802,837,15,
802,838,75,
802,839,10000,
802,840,45,
802,841,10000,
802,842,10000,
802,843,68,
802,844,10000,
802,845,10000,
802,846,55,
802,847,43,
802,848,10000,
802,849,10000,
802,850,92,
802,851,42,
802,852,8,
802,853,10000,
802,854,10000,
802,855,10000,
802,856,35,
802,857,10000,
802,858,90,
802,859,96,
802,860,54,
802,861,10000,
802,862,62,
802,863,55,
802,864,65,
802,865,58,
802,866,33,
802,867,82,
802,868,10000,
802,869,85,
802,870,10000,
802,871,2,
802,872,10000,
802,873,10000,
802,874,10000,
802,875,43,
802,876,16,
802,877,98,
802,878,11,
802,879,34,
802,880,10000,
802,881,10000,
802,882,10000,
802,883,10000,
802,884,35,
802,885,61,
802,886,95,
802,887,81,
802,888,94,
802,889,74,
802,890,94,
802,891,41,
802,892,5,
802,893,22,
802,894,10000,
802,895,19,
802,896,10000,
802,897,10000,
802,898,10000,
802,899,31,
802,900,10000,
803,801,10000,
803,802,10000,
803,803,10000,
803,804,81,
803,805,10000,
803,806,70,
803,807,10000,
803,808,17,
803,809,10000,
803,810,10000,
803,811,28,
803,812,6,
803,813,10000,
803,814,44,
803,815,10000,
803,816,10000,
803,817,10000,
803,818,10000,
803,819,10000,
803,820,10000,
803,821,10000,
803,822,10000,
803,823,79,
803,824,10000,
803,825,10000,
803,826,10000,
803,827,80,
803,828,37,
803,829,10000,
803,830,27,
803,831,78,
803,832,10000,
803,833,10000,
803,834,10000,
803,835,10000,
803,836,10000,
803,837,10000,
803,838,10000,
803,839,10000,
803,840,1,
803,841,10000,
803,842,10000,
803,843,10000,
803,844,10000,
803,845,73,
803,846,41,
803,847,10000,
803,848,10000,
803,849,33,
803,850,10000,
803,851,63,
803,852,90,
803,853,10000,
803,854,77,
803,855,15,
803,856,41,
803,857,33,
803,858,43,
803,859,94,
803,860,10000,
803,861,55,
803,862,10000,
803,863,47,
803,864,10000,
803,865,10000,
803,866,10000,
803,867,43,
803,868,67,
803,869,10000,
803,870,10000,
803,871,43,
803,872,10000,
803,873,49,
803,874,93,
803,875,7,
803,876,10000,
803,877,10000,
803,878,10000,
803,879,87,
803,880,10000,
803,881,10000,
803,882,10000,
803,883,10000,
803,884,33,
803,885,32,
803,886,61,
803,887,10000,
803,888,10000,
803,889,53,
803,890,64,
803,891,10000,
803,892,30,
803,893,10000,
803,894,10000,
803,895,10000,
803,896,41,
803,897,19,
803,898,10000,
803,899,10000,
803,900,10000,
804,801,55,
804,802,56,
804,803,10000,
804,804,57,
804,805,10000,
804,806,10000,
804,807,10000,
804,808,10000,
804,809,50,
804,810,10000,
804,811,75,
804,812,84,
804,813,7,
804,814,10000,
804,815,5,
804,816,10000,
804,817,10000,
804,818,10000,
804,819,76,
804,820,63,
804,821,16,
804,822,10000,
804,823,10000,
804,824,10000,
804,825,22,
