Observable Num, Coverable Configurations
111,551-552-553-554-555-556-560-561-562-563-567-570-571-572-573-575-578-579-581-582-583-584-586-590-592-595-597-600-,
112,551-553-558-561-563-564-566-569-573-575-576-577-579-581-582-584-591-592-596-598-599-600-,
113,551-553-554-556-557-558-559-560-562-563-565-566-568-569-570-575-576-578-584-586-589-590-592-594-596-,
114,551-558-559-569-570-571-573-575-576-577-581-582-583-586-587-592-593-596-599-,
115,551-553-554-555-556-558-559-560-564-568-569-571-572-577-579-581-583-585-587-590-592-593-594-595-598-,
116,553-555-556-557-559-562-566-568-571-572-573-574-575-578-579-581-582-584-587-588-590-591-592-594-595-596-597-,
117,551-554-556-557-560-561-563-565-567-569-574-576-578-579-580-584-587-590-591-595-596-597-598-,
118,553-556-557-558-561-563-564-565-566-568-569-570-571-572-573-574-576-577-579-580-582-583-585-587-589-591-592-594-596-597-599-,
119,551-552-553-556-557-558-560-563-565-567-570-571-573-576-578-581-583-585-586-587-588-589-590-591-592-593-594-596-597-598-599-,
120,551-553-555-556-557-558-559-560-561-562-565-566-567-568-569-570-571-576-578-581-582-584-585-588-590-591-593-594-,
