Observable Num, Coverable Configurations
11,51-53-55-57-58-59-60-61-63-64-65-66-67-68-69-70-73-78-83-89-90-91-92-93-95-98-99-100-,
12,51-52-54-56-57-59-64-67-69-72-74-75-77-78-79-80-82-83-85-86-87-89-90-91-93-95-97-98-,
13,51-52-53-57-64-66-74-75-77-78-81-84-85-87-88-90-91-93-95-100-,
14,52-55-57-58-60-63-64-65-68-69-71-73-76-77-80-82-83-88-89-91-94-97-98-99-100-,
15,53-54-55-56-57-58-59-61-62-64-67-68-69-72-74-77-78-82-84-87-88-89-90-92-93-94-95-96-98-99-,
16,52-54-58-60-61-63-64-67-73-75-77-78-81-82-83-84-86-88-90-91-92-98-100-,
17,60-62-65-69-70-71-73-74-75-77-78-79-84-86-87-94-96-97-99-100-,
18,52-53-54-57-59-60-65-66-67-68-69-75-77-80-84-85-86-88-94-96-97-100-,
19,51-52-53-54-56-60-61-62-66-67-68-70-72-75-77-78-79-82-83-84-85-86-87-88-90-91-92-93-95-96-98-100-,
20,53-54-55-59-60-61-62-68-69-70-71-72-74-77-80-81-83-84-85-86-88-91-92-94-95-99-,
