Observable Num, Coverable Configurations
1,5-6-11-14-15-16-18-19-20-23-24-25-26-27-29-30-31-32-38-40-41-42-43-44-46-48-49-50-,
2,3-9-14-16-18-21-24-26-27-28-29-30-31-32-34-36-37-39-40-41-43-44-47-48-50-,
3,3-4-5-6-7-9-12-14-17-18-21-26-27-29-30-33-34-36-37-40-41-44-45-47-48-,
4,1-4-5-6-7-8-9-16-17-18-21-22-23-24-26-28-30-31-32-34-35-37-38-39-41-42-43-45-48-49-,
5,1-2-6-9-13-16-17-19-20-21-22-23-27-28-29-30-32-33-36-38-39-41-42-45-49-,
6,1-2-3-5-7-8-9-11-13-15-16-22-25-26-28-30-33-34-35-36-38-39-40-41-43-44-45-46-47-48-50-,
7,1-2-3-4-5-7-10-12-13-15-16-17-21-22-24-25-27-31-32-33-38-39-41-42-45-46-48-,
8,3-4-5-7-9-12-13-14-15-21-22-23-26-27-28-29-30-31-32-35-38-39-40-41-42-46-49-50-,
9,5-6-10-12-14-15-18-19-21-22-23-25-26-28-30-31-32-33-35-38-39-40-44-48-,
10,1-5-7-13-14-16-17-18-19-20-22-23-24-26-27-31-33-36-37-39-41-42-43-47-48-49-50-,
