Configuration, ObservableConfiguration, Cost
701,101,58,
701,102,48,
701,103,10000,
701,104,10000,
701,105,10000,
701,106,5,
701,107,33,
701,108,10,
701,109,10000,
701,110,10000,
702,101,10000,
702,102,10000,
702,103,10000,
702,104,10000,
702,105,30,
702,106,1,
702,107,10000,
702,108,10000,
702,109,75,
702,110,10000,
703,101,58,
703,102,36,
703,103,12,
703,104,55,
703,105,40,
703,106,10000,
703,107,10000,
703,108,76,
703,109,10000,
703,110,85,
704,101,10000,
704,102,10000,
704,103,10000,
704,104,51,
704,105,10000,
704,106,56,
704,107,80,
704,108,21,
704,109,10000,
704,110,92,
705,101,10000,
705,102,10000,
705,103,37,
705,104,10000,
705,105,10000,
705,106,10000,
705,107,47,
705,108,10000,
705,109,10000,
705,110,7,
706,101,39,
706,102,10000,
706,103,34,
706,104,74,
706,105,16,
706,106,36,
706,107,39,
706,108,10000,
706,109,10000,
706,110,10000,
707,101,52,
707,102,10000,
707,103,10000,
707,104,24,
707,105,10000,
707,106,10000,
707,107,15,
707,108,10000,
707,109,74,
707,110,59,
708,101,47,
708,102,95,
708,103,10000,
708,104,3,
708,105,100,
708,106,10,
708,107,10000,
708,108,4,
708,109,44,
708,110,10000,
709,101,10000,
709,102,10000,
709,103,10000,
709,104,17,
709,105,10000,
709,106,10000,
709,107,10000,
709,108,10000,
709,109,54,
709,110,10000,
710,101,10000,
710,102,10000,
710,103,25,
710,104,55,
710,105,65,
710,106,2,
710,107,3,
710,108,2,
710,109,56,
710,110,30,
711,101,97,
711,102,10000,
711,103,36,
711,104,10000,
711,105,10000,
711,106,73,
711,107,9,
711,108,36,
711,109,10000,
711,110,10000,
712,101,10000,
712,102,57,
712,103,15,
712,104,57,
712,105,75,
712,106,65,
712,107,4,
712,108,10000,
712,109,10000,
712,110,10000,
713,101,10000,
713,102,10000,
713,103,19,
713,104,10000,
713,105,10000,
713,106,10000,
713,107,73,
713,108,71,
713,109,10000,
713,110,10000,
714,101,10000,
714,102,10000,
714,103,10000,
714,104,5,
714,105,20,
714,106,10000,
714,107,10000,
714,108,91,
714,109,10000,
714,110,10000,
715,101,13,
715,102,10000,
715,103,10000,
715,104,59,
715,105,10000,
715,106,10000,
715,107,30,
715,108,30,
715,109,27,
715,110,82,
716,101,10000,
716,102,43,
716,103,10000,
716,104,9,
716,105,10000,
716,106,80,
716,107,53,
716,108,10000,
716,109,10000,
716,110,10000,
717,101,10000,
717,102,10000,
717,103,28,
717,104,10000,
717,105,10000,
717,106,10000,
717,107,72,
717,108,10000,
717,109,62,
717,110,10000,
718,101,97,
718,102,45,
718,103,49,
718,104,26,
718,105,10000,
718,106,10000,
718,107,47,
718,108,10000,
718,109,10000,
718,110,10000,
719,101,1,
719,102,10000,
719,103,10000,
719,104,100,
719,105,10000,
719,106,60,
719,107,33,
719,108,72,
719,109,6,
719,110,17,
720,101,81,
720,102,10000,
720,103,64,
720,104,10000,
720,105,10000,
720,106,98,
720,107,39,
720,108,39,
720,109,10000,
720,110,10000,
721,101,10000,
721,102,76,
721,103,10000,
721,104,10000,
721,105,10000,
721,106,1,
721,107,15,
721,108,76,
721,109,78,
721,110,10000,
722,101,10000,
722,102,10000,
722,103,10000,
722,104,10000,
722,105,10000,
722,106,10000,
722,107,52,
722,108,10000,
722,109,63,
722,110,10000,
723,101,4,
723,102,10000,
723,103,85,
723,104,72,
723,105,82,
723,106,10000,
723,107,76,
723,108,10000,
723,109,91,
723,110,10000,
724,101,10000,
724,102,10000,
724,103,18,
724,104,63,
724,105,24,
724,106,10000,
724,107,10000,
724,108,10000,
724,109,10000,
724,110,12,
725,101,81,
725,102,98,
725,103,10000,
725,104,77,
725,105,10000,
725,106,98,
725,107,10000,
725,108,10000,
725,109,73,
725,110,10,
726,101,10000,
726,102,10000,
726,103,10000,
726,104,7,
726,105,86,
726,106,10000,
726,107,34,
726,108,50,
726,109,67,
726,110,10000,
727,101,89,
727,102,42,
727,103,10000,
727,104,23,
727,105,72,
727,106,32,
727,107,10000,
727,108,96,
727,109,18,
727,110,10000,
728,101,10000,
728,102,10000,
728,103,4,
728,104,70,
728,105,18,
728,106,100,
728,107,10000,
728,108,10000,
728,109,33,
728,110,10000,
729,101,55,
729,102,14,
729,103,10000,
729,104,78,
729,105,10000,
729,106,98,
729,107,74,
729,108,10000,
729,109,61,
729,110,10000,
730,101,67,
730,102,10000,
730,103,10000,
730,104,20,
730,105,10000,
730,106,33,
730,107,73,
730,108,33,
730,109,10000,
730,110,10000,
731,101,59,
731,102,69,
731,103,85,
731,104,99,
731,105,10000,
731,106,46,
731,107,29,
731,108,10000,
731,109,51,
731,110,10000,
732,101,10,
732,102,10,
732,103,10000,
732,104,100,
732,105,10000,
732,106,10000,
732,107,10000,
732,108,81,
732,109,10000,
732,110,48,
733,101,10000,
733,102,40,
733,103,19,
733,104,10000,
733,105,73,
733,106,98,
733,107,69,
733,108,57,
733,109,10000,
733,110,10000,
734,101,32,
734,102,10000,
734,103,50,
