Configuration, ObservableConfiguration, Cost
841,281,10000,
841,282,11,
841,283,10000,
841,284,10000,
841,285,25,
841,286,81,
841,287,94,
841,288,59,
841,289,37,
841,290,10000,
842,281,29,
842,282,92,
842,283,22,
842,284,10000,
842,285,10000,
842,286,10000,
842,287,31,
842,288,10000,
842,289,35,
842,290,10000,
843,281,10000,
843,282,10000,
843,283,65,
843,284,74,
843,285,76,
843,286,46,
843,287,68,
843,288,8,
843,289,10000,
843,290,10000,
844,281,10000,
844,282,14,
844,283,35,
844,284,10000,
844,285,87,
844,286,32,
844,287,84,
844,288,85,
844,289,9,
844,290,10000,
845,281,10000,
845,282,45,
845,283,42,
845,284,10000,
845,285,72,
845,286,6,
845,287,10000,
845,288,10000,
845,289,10000,
845,290,31,
846,281,10000,
846,282,62,
846,283,10000,
846,284,10000,
846,285,10000,
846,286,31,
846,287,10000,
846,288,58,
846,289,52,
846,290,5,
847,281,92,
847,282,74,
847,283,10000,
847,284,10000,
847,285,63,
847,286,10000,
847,287,90,
847,288,14,
847,289,10000,
847,290,10000,
848,281,10000,
848,282,10000,
848,283,10000,
848,284,88,
848,285,10000,
848,286,85,
848,287,10000,
848,288,60,
848,289,10000,
848,290,54,
849,281,62,
849,282,87,
849,283,10000,
849,284,50,
849,285,10000,
849,286,95,
849,287,10000,
849,288,78,
849,289,42,
849,290,10000,
850,281,3,
850,282,10000,
850,283,88,
850,284,10000,
850,285,10000,
850,286,10000,
850,287,10000,
850,288,10000,
850,289,10000,
850,290,10000,
851,281,10000,
851,282,10000,
851,283,69,
851,284,98,
851,285,7,
851,286,61,
851,287,10000,
851,288,54,
851,289,57,
851,290,19,
852,281,10000,
852,282,10000,
852,283,5,
852,284,58,
852,285,10000,
852,286,15,
852,287,69,
852,288,10000,
852,289,10000,
852,290,10000,
853,281,78,
853,282,91,
853,283,10000,
853,284,79,
853,285,40,
853,286,10000,
853,287,10000,
853,288,10000,
853,289,68,
853,290,2,
854,281,45,
854,282,10000,
854,283,10000,
854,284,80,
854,285,10000,
854,286,10000,
854,287,10000,
854,288,10000,
854,289,12,
854,290,58,
855,281,10000,
855,282,10000,
855,283,10000,
855,284,10000,
855,285,88,
855,286,10000,
855,287,10000,
855,288,73,
855,289,10000,
855,290,10000,
856,281,54,
856,282,59,
856,283,10000,
856,284,10000,
856,285,10000,
856,286,100,
856,287,87,
856,288,10000,
856,289,89,
856,290,10000,
857,281,10000,
857,282,55,
857,283,64,
857,284,10000,
857,285,10000,
857,286,61,
857,287,31,
857,288,20,
857,289,14,
857,290,10000,
858,281,86,
858,282,22,
858,283,27,
858,284,59,
858,285,10000,
858,286,10000,
858,287,10000,
858,288,10000,
858,289,82,
858,290,77,
859,281,10000,
859,282,10000,
859,283,10000,
859,284,10000,
859,285,10000,
859,286,10000,
859,287,10000,
859,288,10000,
859,289,33,
859,290,10,
860,281,10000,
860,282,10000,
860,283,17,
860,284,37,
860,285,41,
860,286,22,
860,287,10000,
860,288,10000,
860,289,10000,
860,290,10000,
861,281,10000,
861,282,39,
861,283,10000,
861,284,10000,
861,285,10000,
861,286,10000,
861,287,63,
861,288,10000,
861,289,73,
861,290,99,
862,281,96,
862,282,10000,
862,283,10000,
862,284,3,
862,285,6,
862,286,10000,
862,287,75,
862,288,94,
862,289,10000,
862,290,10000,
863,281,10000,
863,282,79,
863,283,10000,
863,284,10000,
863,285,100,
863,286,90,
863,287,10000,
863,288,86,
863,289,6,
863,290,10000,
864,281,27,
864,282,10000,
864,283,10000,
864,284,10000,
864,285,10000,
864,286,10000,
864,287,84,
864,288,10000,
864,289,10000,
864,290,10000,
865,281,10000,
865,282,76,
865,283,10000,
865,284,10000,
865,285,10000,
865,286,80,
865,287,10000,
865,288,65,
865,289,19,
865,290,10000,
866,281,16,
866,282,94,
866,283,10000,
866,284,60,
866,285,55,
866,286,10000,
866,287,10000,
866,288,90,
866,289,48,
866,290,10000,
867,281,86,
867,282,75,
867,283,10000,
867,284,10000,
867,285,21,
867,286,10000,
867,287,10000,
867,288,10000,
867,289,10000,
867,290,48,
868,281,10000,
868,282,10000,
868,283,100,
868,284,67,
868,285,64,
868,286,54,
868,287,10000,
868,288,24,
868,289,37,
868,290,49,
869,281,10000,
869,282,10000,
869,283,98,
869,284,10000,
869,285,53,
869,286,33,
869,287,88,
869,288,10000,
869,289,10000,
869,290,10000,
870,281,41,
870,282,10000,
870,283,22,
870,284,10000,
870,285,67,
870,286,8,
870,287,15,
870,288,26,
870,289,10000,
870,290,10000,
Budget,253,
