Configuration, ObservableConfiguration, Cost
106,31,99,
106,32,10000,
106,33,10000,
106,34,10000,
106,35,10000,
106,36,14,
106,37,54,
106,38,76,
106,39,24,
106,40,5,
107,31,37,
107,32,10000,
107,33,46,
107,34,49,
107,35,10000,
107,36,56,
107,37,29,
107,38,10000,
107,39,63,
107,40,10000,
108,31,22,
108,32,85,
108,33,10000,
108,34,26,
108,35,10000,
108,36,45,
108,37,68,
108,38,66,
108,39,65,
108,40,10000,
109,31,98,
109,32,54,
109,33,10000,
109,34,10000,
109,35,53,
109,36,10000,
109,37,10000,
109,38,10000,
109,39,60,
109,40,10000,
110,31,10000,
110,32,99,
110,33,10,
110,34,66,
110,35,66,
110,36,12,
110,37,10000,
110,38,10000,
110,39,68,
110,40,10000,
111,31,48,
111,32,38,
111,33,10000,
111,34,10000,
111,35,7,
111,36,10000,
111,37,10000,
111,38,10000,
111,39,26,
111,40,24,
112,31,10000,
112,32,13,
112,33,63,
112,34,10000,
112,35,43,
112,36,33,
112,37,10000,
112,38,82,
112,39,97,
112,40,14,
113,31,87,
113,32,66,
113,33,10000,
113,34,13,
113,35,10000,
113,36,10000,
113,37,10000,
113,38,10000,
113,39,42,
113,40,10000,
114,31,15,
114,32,10000,
114,33,10000,
114,34,2,
114,35,71,
114,36,24,
114,37,10000,
114,38,72,
114,39,73,
114,40,10000,
115,31,97,
115,32,10000,
115,33,69,
115,34,10000,
115,35,96,
115,36,66,
115,37,10000,
115,38,95,
115,39,10000,
115,40,10000,
116,31,10000,
116,32,10000,
116,33,75,
116,34,94,
116,35,94,
116,36,71,
116,37,35,
116,38,72,
116,39,10000,
116,40,10000,
117,31,30,
117,32,18,
117,33,40,
117,34,7,
117,35,10000,
117,36,2,
117,37,10000,
117,38,10000,
117,39,83,
117,40,63,
118,31,30,
118,32,70,
118,33,10000,
118,34,10000,
118,35,10000,
118,36,10000,
118,37,58,
118,38,10000,
118,39,71,
118,40,10000,
119,31,10000,
119,32,96,
119,33,70,
119,34,30,
119,35,10000,
119,36,56,
119,37,10000,
119,38,14,
119,39,10000,
119,40,54,
120,31,4,
120,32,45,
120,33,10000,
120,34,44,
120,35,59,
120,36,10000,
120,37,10000,
120,38,61,
120,39,10000,
120,40,10000,
121,31,83,
121,32,33,
121,33,9,
121,34,6,
121,35,21,
121,36,10000,
121,37,58,
121,38,10000,
121,39,54,
121,40,10000,
122,31,6,
122,32,10000,
122,33,10000,
122,34,10000,
122,35,90,
122,36,52,
122,37,68,
122,38,10000,
122,39,10000,
122,40,10000,
123,31,90,
123,32,78,
123,33,94,
123,34,10000,
123,35,47,
123,36,26,
123,37,49,
123,38,37,
123,39,38,
123,40,10000,
124,31,85,
124,32,10000,
124,33,10000,
124,34,52,
124,35,23,
124,36,52,
124,37,10000,
124,38,10000,
124,39,10000,
124,40,45,
125,31,73,
125,32,10000,
125,33,7,
125,34,10000,
125,35,10000,
125,36,67,
125,37,10000,
125,38,10000,
125,39,25,
125,40,76,
126,31,8,
126,32,10000,
126,33,10000,
126,34,10000,
126,35,1,
126,36,10000,
126,37,10000,
126,38,8,
126,39,10000,
126,40,37,
127,31,10000,
127,32,6,
127,33,10000,
127,34,63,
127,35,71,
127,36,54,
127,37,53,
127,38,10000,
127,39,10000,
127,40,10000,
128,31,43,
128,32,95,
128,33,6,
128,34,10000,
128,35,10000,
128,36,10000,
128,37,20,
128,38,37,
128,39,13,
128,40,98,
129,31,10000,
129,32,10000,
129,33,66,
129,34,34,
129,35,35,
129,36,10000,
129,37,10000,
129,38,71,
129,39,10000,
129,40,10000,
130,31,10000,
130,32,10000,
130,33,57,
130,34,10000,
130,35,10000,
130,36,34,
130,37,10000,
130,38,87,
130,39,10000,
130,40,65,
131,31,56,
131,32,10000,
131,33,81,
131,34,10000,
131,35,10000,
131,36,68,
131,37,77,
131,38,91,
131,39,96,
131,40,10000,
132,31,10000,
132,32,49,
132,33,39,
132,34,10000,
132,35,10000,
132,36,10000,
132,37,6,
132,38,10000,
132,39,10000,
132,40,98,
133,31,10000,
133,32,95,
133,33,10000,
133,34,74,
133,35,10000,
133,36,10000,
133,37,10000,
133,38,10000,
133,39,94,
133,40,70,
134,31,10000,
134,32,10000,
134,33,60,
134,34,28,
134,35,10000,
134,36,1,
134,37,96,
134,38,10000,
134,39,10000,
134,40,10000,
135,31,10000,
135,32,37,
135,33,26,
135,34,10000,
135,35,10000,
135,36,10000,
135,37,49,
135,38,32,
135,39,92,
135,40,5,
136,31,83,
136,32,10000,
136,33,38,
136,34,26,
136,35,52,
136,36,58,
136,37,10000,
136,38,21,
136,39,10000,
136,40,10000,
137,31,100,
137,32,30,
137,33,31,
137,34,59,
137,35,58,
137,36,35,
137,37,25,
137,38,27,
137,39,10000,
137,40,10000,
138,31,33,
138,32,10000,
138,33,10000,
138,34,10000,
138,35,10000,
138,36,10000,
138,37,39,
138,38,78,
138,39,10000,
138,40,10000,
139,31,10000,
139,32,10000,
139,33,90,
139,34,10000,
139,35,10000,
139,36,10000,
139,37,10000,
139,38,10000,
139,39,10000,
139,40,10000,
140,31,35,
140,32,10000,
140,33,10000,
140,34,10000,
140,35,71,
140,36,10000,
140,37,10000,
140,38,41,
140,39,10000,
140,40,2,
Budget,349,
