Configuration, ObservableConfiguration, Cost
201,51,10000,
201,52,10000,
201,53,10000,
201,54,10000,
201,55,10000,
201,56,10000,
201,57,10000,
201,58,31,
201,59,10000,
201,60,54,
202,51,96,
202,52,64,
202,53,10000,
202,54,67,
202,55,1,
202,56,10000,
202,57,75,
202,58,10000,
202,59,10000,
202,60,78,
203,51,51,
203,52,36,
203,53,10000,
203,54,10000,
203,55,28,
203,56,10000,
203,57,10000,
203,58,98,
203,59,10000,
203,60,10000,
204,51,96,
204,52,43,
204,53,10000,
204,54,10000,
204,55,10000,
204,56,56,
204,57,95,
204,58,10000,
204,59,31,
204,60,10000,
205,51,10000,
205,52,10000,
205,53,10000,
205,54,10000,
205,55,31,
205,56,16,
205,57,10000,
205,58,10000,
205,59,97,
205,60,99,
206,51,10000,
206,52,73,
206,53,25,
206,54,24,
206,55,5,
206,56,38,
206,57,10000,
206,58,4,
206,59,10000,
206,60,15,
207,51,10000,
207,52,10000,
207,53,10000,
207,54,10000,
207,55,6,
207,56,89,
207,57,10000,
207,58,1,
207,59,66,
207,60,10000,
208,51,10000,
208,52,73,
208,53,2,
208,54,27,
208,55,19,
208,56,10000,
208,57,15,
208,58,10000,
208,59,74,
208,60,10000,
209,51,10000,
209,52,77,
209,53,10000,
209,54,10000,
209,55,75,
209,56,95,
209,57,98,
209,58,10000,
209,59,81,
209,60,5,
210,51,10000,
210,52,72,
210,53,96,
210,54,34,
210,55,10000,
210,56,44,
210,57,10000,
210,58,39,
210,59,57,
210,60,29,
211,51,10000,
211,52,87,
211,53,10000,
211,54,68,
211,55,12,
211,56,10000,
211,57,10000,
211,58,84,
211,59,10000,
211,60,63,
212,51,76,
212,52,10000,
212,53,10000,
212,54,10000,
212,55,10000,
212,56,20,
212,57,26,
212,58,10000,
212,59,10000,
212,60,80,
213,51,10000,
213,52,10000,
213,53,43,
213,54,10000,
213,55,14,
213,56,60,
213,57,10000,
213,58,10000,
213,59,64,
213,60,10000,
214,51,44,
214,52,86,
214,53,10000,
214,54,10000,
214,55,25,
214,56,10000,
214,57,10000,
214,58,69,
214,59,17,
214,60,29,
215,51,10000,
215,52,10000,
215,53,6,
215,54,10000,
215,55,46,
215,56,94,
215,57,10000,
215,58,96,
215,59,10000,
215,60,57,
216,51,58,
216,52,39,
216,53,10000,
216,54,10000,
216,55,7,
216,56,19,
216,57,37,
216,58,26,
216,59,69,
216,60,10000,
217,51,10,
217,52,10000,
217,53,10000,
217,54,39,
217,55,10000,
217,56,10000,
217,57,52,
217,58,10000,
217,59,10000,
217,60,10000,
218,51,10000,
218,52,27,
218,53,84,
218,54,23,
218,55,10000,
218,56,36,
218,57,16,
218,58,34,
218,59,10000,
218,60,10000,
219,51,97,
219,52,10000,
219,53,10000,
219,54,10000,
219,55,10000,
219,56,9,
219,57,10000,
219,58,65,
219,59,10000,
219,60,10000,
220,51,53,
220,52,24,
220,53,10000,
220,54,28,
220,55,10000,
220,56,10000,
220,57,86,
220,58,90,
220,59,100,
220,60,21,
221,51,2,
221,52,10000,
221,53,90,
221,54,10000,
221,55,23,
221,56,10000,
221,57,84,
221,58,43,
221,59,97,
221,60,56,
222,51,5,
222,52,70,
222,53,10000,
222,54,10000,
222,55,10000,
222,56,25,
222,57,21,
222,58,10000,
222,59,69,
222,60,86,
223,51,43,
223,52,10000,
223,53,81,
223,54,60,
223,55,10000,
223,56,10000,
223,57,10000,
223,58,10000,
223,59,55,
223,60,45,
224,51,59,
224,52,10000,
224,53,10000,
224,54,8,
224,55,99,
224,56,63,
224,57,10000,
224,58,10000,
224,59,97,
224,60,88,
225,51,10000,
225,52,81,
225,53,64,
225,54,58,
225,55,10000,
225,56,46,
225,57,90,
225,58,10000,
225,59,53,
225,60,10000,
226,51,10000,
226,52,78,
226,53,3,
226,54,10000,
226,55,10000,
226,56,10000,
226,57,73,
226,58,10000,
226,59,10000,
226,60,10000,
227,51,1,
227,52,10000,
227,53,31,
227,54,59,
227,55,10000,
227,56,82,
227,57,10000,
227,58,97,
227,59,90,
227,60,70,
228,51,10000,
228,52,92,
228,53,66,
228,54,10000,
228,55,10000,
228,56,32,
228,57,10000,
228,58,15,
228,59,10000,
228,60,81,
229,51,57,
229,52,10000,
229,53,10000,
229,54,10000,
229,55,57,
229,56,10000,
229,57,40,
229,58,63,
229,59,10000,
229,60,91,
230,51,10000,
230,52,91,
230,53,84,
230,54,96,
230,55,10000,
230,56,10000,
230,57,78,
230,58,23,
230,59,59,
230,60,10000,
231,51,34,
231,52,10000,
231,53,10000,
231,54,10000,
231,55,10000,
231,56,85,
231,57,10000,
231,58,52,
231,59,37,
231,60,10000,
232,51,5,
232,52,10000,
232,53,99,
232,54,21,
232,55,10000,
232,56,10,
232,57,10000,
232,58,34,
232,59,76,
232,60,10000,
233,51,49,
233,52,10000,
233,53,57,
233,54,10000,
233,55,10000,
233,56,90,
233,57,12,
233,58,78,
