Configuration, ObservableConfiguration, Cost
881,111,11,
881,112,10000,
881,113,10000,
881,114,23,
881,115,99,
881,116,10000,
881,117,10000,
881,118,44,
881,119,7,
881,120,10000,
882,111,25,
882,112,10000,
882,113,10000,
882,114,10000,
882,115,10000,
882,116,10000,
882,117,19,
882,118,79,
882,119,44,
882,120,10000,
883,111,46,
883,112,91,
883,113,30,
883,114,33,
883,115,56,
883,116,10000,
883,117,82,
883,118,10000,
883,119,10000,
883,120,54,
884,111,10000,
884,112,10000,
884,113,10000,
884,114,10000,
884,115,88,
884,116,74,
884,117,66,
884,118,47,
884,119,10000,
884,120,10000,
885,111,10000,
885,112,10000,
885,113,10000,
885,114,11,
885,115,82,
885,116,10000,
885,117,62,
885,118,10000,
885,119,40,
885,120,12,
886,111,10000,
886,112,74,
886,113,10000,
886,114,79,
886,115,48,
886,116,44,
886,117,53,
886,118,10000,
886,119,85,
886,120,73,
887,111,22,
887,112,35,
887,113,10000,
887,114,37,
887,115,10000,
887,116,10000,
887,117,45,
887,118,10000,
887,119,10000,
887,120,10000,
888,111,76,
888,112,69,
888,113,10000,
888,114,84,
888,115,10000,
888,116,82,
888,117,10000,
888,118,72,
888,119,54,
888,120,62,
889,111,47,
889,112,5,
889,113,31,
889,114,10000,
889,115,10000,
889,116,12,
889,117,10000,
889,118,93,
889,119,10000,
889,120,44,
890,111,18,
890,112,47,
890,113,10000,
890,114,10000,
890,115,48,
890,116,10000,
890,117,10000,
890,118,6,
890,119,79,
890,120,95,
891,111,10000,
891,112,10000,
891,113,86,
891,114,75,
891,115,52,
891,116,32,
891,117,78,
891,118,14,
891,119,10000,
891,120,57,
892,111,10000,
892,112,10000,
892,113,29,
892,114,71,
892,115,24,
892,116,10000,
892,117,72,
892,118,15,
892,119,48,
892,120,71,
893,111,10000,
893,112,10000,
893,113,48,
893,114,16,
893,115,56,
893,116,68,
893,117,58,
893,118,10000,
893,119,10000,
893,120,46,
894,111,10000,
894,112,10000,
894,113,10000,
894,114,66,
894,115,13,
894,116,10000,
894,117,10000,
894,118,10000,
894,119,94,
894,120,78,
895,111,10000,
895,112,91,
895,113,10000,
895,114,41,
895,115,3,
895,116,10000,
895,117,82,
895,118,10000,
895,119,10000,
895,120,10000,
896,111,10000,
896,112,85,
896,113,2,
896,114,8,
896,115,44,
896,116,10000,
896,117,10000,
896,118,10000,
896,119,10000,
896,120,44,
897,111,10000,
897,112,78,
897,113,19,
897,114,10000,
897,115,10000,
897,116,68,
897,117,10000,
897,118,8,
897,119,10000,
897,120,25,
898,111,68,
898,112,10000,
898,113,98,
898,114,10000,
898,115,10000,
898,116,10000,
898,117,10000,
898,118,10000,
898,119,10000,
898,120,10000,
899,111,10000,
899,112,10,
899,113,10000,
899,114,10000,
899,115,78,
899,116,65,
899,117,10000,
899,118,10000,
899,119,84,
899,120,10000,
900,111,10000,
900,112,10000,
900,113,76,
900,114,10000,
900,115,24,
900,116,41,
900,117,15,
900,118,99,
900,119,10000,
900,120,10000,
901,111,53,
901,112,38,
901,113,2,
901,114,57,
901,115,10000,
901,116,24,
901,117,77,
901,118,39,
901,119,68,
901,120,10000,
902,111,25,
902,112,10000,
902,113,10000,
902,114,8,
902,115,75,
902,116,10000,
902,117,10000,
902,118,10000,
902,119,10,
902,120,97,
903,111,10000,
903,112,63,
903,113,10000,
903,114,49,
903,115,10000,
903,116,10000,
903,117,10000,
903,118,10000,
903,119,7,
903,120,87,
904,111,48,
904,112,79,
904,113,96,
904,114,36,
904,115,97,
904,116,10000,
904,117,10000,
904,118,10000,
