Configuration, ObservableConfiguration, Cost
1191,171,10000,
1191,172,26,
1191,173,68,
1191,174,10000,
1191,175,91,
1191,176,3,
1191,177,10000,
1191,178,38,
1191,179,95,
1191,180,10000,
1192,171,10000,
1192,172,10000,
1192,173,59,
1192,174,28,
1192,175,10000,
1192,176,10000,
1192,177,10000,
1192,178,21,
1192,179,56,
1192,180,10000,
1193,171,21,
1193,172,10000,
1193,173,76,
1193,174,45,
1193,175,10000,
1193,176,3,
1193,177,10000,
1193,178,10000,
1193,179,10000,
1193,180,10000,
1194,171,10000,
1194,172,47,
1194,173,82,
1194,174,10000,
1194,175,64,
1194,176,90,
1194,177,10000,
1194,178,10000,
1194,179,10000,
1194,180,95,
1195,171,10000,
1195,172,10000,
1195,173,10000,
1195,174,10000,
1195,175,57,
1195,176,2,
1195,177,29,
1195,178,10000,
1195,179,2,
1195,180,10000,
1196,171,10000,
1196,172,10000,
1196,173,10000,
1196,174,10000,
1196,175,10000,
1196,176,10000,
1196,177,10000,
1196,178,88,
1196,179,78,
1196,180,10000,
1197,171,10000,
1197,172,48,
1197,173,10000,
1197,174,1,
1197,175,76,
1197,176,79,
1197,177,90,
1197,178,10000,
1197,179,56,
1197,180,10000,
1198,171,10000,
1198,172,10000,
1198,173,10000,
1198,174,23,
1198,175,41,
1198,176,21,
1198,177,39,
1198,178,10000,
1198,179,10000,
1198,180,5,
1199,171,10000,
1199,172,96,
1199,173,88,
1199,174,10000,
1199,175,64,
1199,176,10000,
1199,177,10000,
1199,178,10000,
1199,179,44,
1199,180,19,
1200,171,10000,
1200,172,78,
1200,173,10000,
1200,174,10000,
1200,175,10000,
1200,176,10000,
1200,177,33,
1200,178,10000,
1200,179,40,
1200,180,38,
1201,171,10000,
1201,172,10000,
1201,173,10000,
1201,174,39,
1201,175,84,
1201,176,10000,
1201,177,72,
1201,178,10000,
1201,179,78,
1201,180,10000,
1202,171,10000,
1202,172,10000,
1202,173,10000,
1202,174,10000,
1202,175,10000,
1202,176,70,
1202,177,10000,
1202,178,76,
1202,179,77,
1202,180,45,
1203,171,10000,
1203,172,10000,
1203,173,65,
1203,174,48,
1203,175,10000,
1203,176,64,
1203,177,10000,
1203,178,10000,
1203,179,11,
1203,180,10000,
1204,171,10000,
1204,172,9,
1204,173,44,
1204,174,28,
1204,175,27,
1204,176,81,
1204,177,10000,
1204,178,60,
1204,179,66,
1204,180,10000,
1205,171,32,
1205,172,37,
1205,173,10000,
1205,174,50,
1205,175,10000,
1205,176,85,
1205,177,1,
1205,178,40,
1205,179,10000,
1205,180,27,
