Configuration, ObservableConfiguration, Cost
1601,161,45,
1601,162,10000,
1601,163,10000,
1601,164,97,
1601,165,10000,
1601,166,10000,
1601,167,10000,
1601,168,10000,
1601,169,10000,
1601,170,76,
1602,161,10000,
1602,162,10000,
1602,163,10000,
1602,164,36,
1602,165,10000,
1602,166,10000,
1602,167,10000,
1602,168,10000,
1602,169,70,
1602,170,22,
1603,161,10000,
1603,162,67,
1603,163,16,
1603,164,10000,
1603,165,10000,
1603,166,10000,
1603,167,24,
1603,168,39,
1603,169,73,
1603,170,10000,
1604,161,10000,
1604,162,10000,
1604,163,10000,
1604,164,68,
1604,165,89,
1604,166,37,
1604,167,2,
1604,168,10000,
1604,169,18,
1604,170,10000,
1605,161,10,
1605,162,26,
1605,163,10000,
1605,164,10000,
1605,165,10000,
1605,166,10000,
1605,167,2,
1605,168,73,
1605,169,48,
1605,170,87,
1606,161,63,
1606,162,60,
1606,163,10000,
1606,164,43,
1606,165,10000,
1606,166,10000,
1606,167,10000,
1606,168,65,
1606,169,10000,
1606,170,36,
1607,161,10000,
1607,162,66,
1607,163,91,
1607,164,1,
1607,165,10000,
1607,166,28,
1607,167,10000,
1607,168,19,
1607,169,10000,
1607,170,10000,
1608,161,10000,
1608,162,10000,
1608,163,10000,
1608,164,29,
1608,165,98,
1608,166,27,
1608,167,56,
1608,168,100,
1608,169,25,
1608,170,10000,
1609,161,20,
1609,162,10000,
1609,163,10000,
1609,164,10000,
1609,165,29,
1609,166,65,
1609,167,10000,
1609,168,85,
1609,169,43,
1609,170,10000,
1610,161,52,
1610,162,10000,
1610,163,10000,
1610,164,10000,
1610,165,10000,
1610,166,10000,
1610,167,10000,
1610,168,10000,
1610,169,52,
1610,170,10000,
1611,161,79,
1611,162,10000,
1611,163,90,
1611,164,10000,
1611,165,66,
1611,166,10000,
1611,167,12,
1611,168,61,
1611,169,10000,
1611,170,10000,
1612,161,67,
1612,162,10000,
1612,163,10000,
1612,164,10000,
1612,165,10000,
1612,166,10000,
1612,167,10000,
1612,168,10000,
1612,169,10000,
1612,170,10000,
1613,161,41,
1613,162,10000,
1613,163,10000,
1613,164,47,
1613,165,10000,
1613,166,2,
1613,167,33,
1613,168,1,
1613,169,72,
1613,170,97,
1614,161,36,
1614,162,55,
1614,163,10000,
1614,164,10000,
1614,165,10000,
1614,166,50,
1614,167,87,
1614,168,66,
1614,169,92,
1614,170,78,
1615,161,10000,
1615,162,10000,
1615,163,16,
1615,164,73,
1615,165,10000,
1615,166,10000,
1615,167,85,
1615,168,10000,
1615,169,10000,
1615,170,10000,
1616,161,84,
1616,162,22,
1616,163,10000,
1616,164,10000,
1616,165,10000,
1616,166,10000,
1616,167,63,
1616,168,10000,
1616,169,20,
1616,170,75,
1617,161,1,
1617,162,10000,
1617,163,30,
1617,164,10000,
1617,165,91,
1617,166,10000,
1617,167,39,
1617,168,10000,
1617,169,10000,
1617,170,10000,
1618,161,10000,
1618,162,10,
1618,163,16,
1618,164,10000,
1618,165,10000,
1618,166,10000,
1618,167,10000,
1618,168,72,
1618,169,17,
1618,170,83,
1619,161,10000,
1619,162,98,
1619,163,92,
1619,164,42,
1619,165,10000,
1619,166,53,
1619,167,93,
1619,168,10000,
1619,169,10000,
1619,170,42,
1620,161,10000,
1620,162,10000,
1620,163,10000,
1620,164,10000,
1620,165,88,
1620,166,10000,
1620,167,10000,
1620,168,10000,
1620,169,10000,
1620,170,73,
1621,161,46,
1621,162,33,
1621,163,38,
1621,164,10000,
1621,165,10000,
1621,166,53,
1621,167,13,
1621,168,10000,
1621,169,38,
1621,170,51,
1622,161,10000,
1622,162,10000,
1622,163,10000,
1622,164,10000,
1622,165,86,
1622,166,5,
1622,167,10000,
1622,168,10000,
1622,169,10000,
1622,170,76,
1623,161,39,
1623,162,19,
1623,163,10000,
1623,164,31,
1623,165,36,
1623,166,90,
1623,167,10000,
1623,168,10000,
1623,169,10000,
1623,170,10000,
1624,161,93,
1624,162,24,
1624,163,65,
1624,164,10000,
1624,165,10000,
1624,166,10000,
1624,167,82,
1624,168,11,
1624,169,12,
1624,170,14,
1625,161,10000,
1625,162,10000,
1625,163,12,
1625,164,14,
1625,165,10000,
1625,166,10000,
1625,167,10000,
1625,168,61,
1625,169,10000,
1625,170,10000,
1626,161,10000,
1626,162,47,
1626,163,90,
1626,164,10000,
1626,165,10000,
1626,166,90,
1626,167,10000,
1626,168,25,
1626,169,15,
1626,170,10000,
1627,161,24,
1627,162,3,
1627,163,17,
1627,164,10000,
1627,165,71,
1627,166,10000,
1627,167,85,
1627,168,94,
1627,169,92,
1627,170,10000,
1628,161,9,
1628,162,49,
1628,163,36,
1628,164,10000,
1628,165,10000,
1628,166,48,
1628,167,24,
1628,168,13,
1628,169,17,
1628,170,31,
1629,161,3,
1629,162,99,
1629,163,27,
1629,164,53,
1629,165,10000,
1629,166,45,
