Configuration, ObservableConfiguration, Cost
71,11,10000,
71,12,10000,
71,13,7,
71,14,71,
71,15,92,
71,16,10000,
71,17,25,
71,18,10000,
71,19,10000,
71,20,14,
72,11,18,
72,12,66,
72,13,66,
72,14,10000,
72,15,1,
72,16,63,
72,17,75,
72,18,10000,
72,19,10000,
72,20,10000,
73,11,10000,
73,12,10000,
73,13,10000,
73,14,75,
73,15,58,
73,16,40,
73,17,17,
73,18,10000,
73,19,10000,
73,20,58,
74,11,42,
74,12,10000,
74,13,37,
74,14,10000,
74,15,88,
74,16,10000,
74,17,10000,
74,18,10000,
74,19,10000,
74,20,10000,
75,11,60,
75,12,42,
75,13,10000,
75,14,10000,
75,15,35,
75,16,16,
75,17,33,
75,18,63,
75,19,10000,
75,20,47,
76,11,56,
76,12,10000,
76,13,10000,
76,14,45,
76,15,64,
76,16,42,
76,17,10000,
76,18,10000,
76,19,10000,
76,20,13,
77,11,98,
77,12,58,
77,13,66,
77,14,40,
77,15,10000,
77,16,50,
77,17,10000,
77,18,17,
77,19,56,
77,20,49,
78,11,10000,
78,12,37,
78,13,98,
78,14,78,
78,15,13,
78,16,10000,
78,17,41,
78,18,97,
78,19,65,
78,20,75,
79,11,2,
79,12,86,
79,13,10000,
79,14,10000,
79,15,19,
79,16,51,
79,17,10000,
79,18,10000,
79,19,5,
79,20,80,
80,11,10,
80,12,55,
80,13,10000,
80,14,84,
80,15,74,
80,16,33,
80,17,96,
80,18,15,
80,19,93,
80,20,24,
81,11,10000,
81,12,77,
81,13,7,
81,14,39,
81,15,36,
81,16,10000,
81,17,75,
81,18,35,
81,19,95,
81,20,10000,
82,11,2,
82,12,10000,
82,13,10000,
82,14,29,
82,15,82,
82,16,9,
82,17,10000,
82,18,64,
82,19,67,
82,20,10000,
83,11,10000,
83,12,32,
83,13,10000,
83,14,10000,
83,15,10000,
83,16,61,
83,17,10000,
83,18,10000,
83,19,10000,
83,20,82,
84,11,10000,
84,12,10000,
84,13,10000,
84,14,51,
84,15,10000,
