Configuration, ObservableConfiguration, Cost
2101,211,86,
2101,212,10000,
2101,213,2,
2101,214,9,
2101,215,10000,
2101,216,10000,
2101,217,10000,
2101,218,10000,
2101,219,10000,
2101,220,68,
2102,211,10000,
2102,212,10000,
2102,213,10000,
2102,214,64,
2102,215,98,
2102,216,10000,
2102,217,10000,
2102,218,54,
2102,219,95,
2102,220,9,
2103,211,10000,
2103,212,39,
2103,213,10000,
2103,214,10000,
2103,215,66,
2103,216,64,
2103,217,85,
2103,218,10000,
2103,219,76,
2103,220,10000,
2104,211,46,
2104,212,10000,
2104,213,10000,
2104,214,70,
2104,215,10000,
2104,216,29,
2104,217,92,
2104,218,53,
2104,219,10000,
2104,220,10000,
2105,211,68,
2105,212,24,
2105,213,79,
2105,214,50,
2105,215,10000,
2105,216,10000,
2105,217,86,
2105,218,10000,
2105,219,10000,
2105,220,10000,
2106,211,65,
2106,212,4,
2106,213,10000,
2106,214,10000,
2106,215,74,
2106,216,10000,
2106,217,10000,
2106,218,10000,
2106,219,100,
2106,220,10000,
2107,211,10000,
2107,212,81,
2107,213,10000,
2107,214,10000,
2107,215,86,
2107,216,8,
2107,217,10000,
2107,218,44,
2107,219,10000,
2107,220,87,
2108,211,10000,
2108,212,10,
2108,213,95,
2108,214,10000,
2108,215,10000,
2108,216,82,
2108,217,10000,
2108,218,10000,
2108,219,96,
2108,220,32,
2109,211,42,
2109,212,10000,
2109,213,65,
2109,214,10000,
2109,215,10000,
2109,216,10000,
2109,217,10000,
2109,218,58,
2109,219,10000,
2109,220,26,
2110,211,79,
2110,212,10000,
2110,213,10000,
2110,214,10000,
2110,215,10000,
2110,216,69,
2110,217,10000,
2110,218,73,
2110,219,87,
2110,220,10000,
2111,211,99,
2111,212,93,
2111,213,36,
2111,214,10000,
2111,215,10000,
2111,216,10000,
2111,217,15,
2111,218,10000,
2111,219,55,
2111,220,10000,
2112,211,39,
2112,212,91,
2112,213,10000,
2112,214,10000,
2112,215,10000,
2112,216,10000,
2112,217,10000,
2112,218,10000,
2112,219,48,
2112,220,67,
2113,211,10000,
2113,212,10000,
2113,213,82,
2113,214,65,
2113,215,10000,
2113,216,89,
2113,217,10000,
2113,218,10000,
2113,219,31,
2113,220,10000,
2114,211,80,
2114,212,49,
2114,213,10000,
2114,214,39,
2114,215,10000,
2114,216,71,
2114,217,10000,
2114,218,10000,
2114,219,8,
2114,220,62,
2115,211,10000,
2115,212,90,
2115,213,10000,
2115,214,10000,
2115,215,10000,
2115,216,10000,
2115,217,5,
2115,218,19,
2115,219,59,
2115,220,10000,
2116,211,34,
2116,212,10000,
2116,213,10000,
2116,214,22,
2116,215,80,
2116,216,10000,
2116,217,10000,
2116,218,46,
2116,219,59,
2116,220,10000,
2117,211,38,
2117,212,37,
2117,213,10000,
2117,214,5,
2117,215,10000,
2117,216,18,
2117,217,10000,
2117,218,10000,
2117,219,10000,
2117,220,73,
2118,211,10000,
2118,212,63,
2118,213,10000,
2118,214,19,
2118,215,29,
2118,216,10000,
2118,217,83,
2118,218,10000,
2118,219,10000,
2118,220,22,
2119,211,25,
2119,212,10000,
2119,213,59,
2119,214,76,
2119,215,97,
2119,216,10000,
2119,217,10000,
2119,218,9,
2119,219,42,
2119,220,80,
2120,211,57,
2120,212,89,
2120,213,10000,
2120,214,33,
2120,215,66,
2120,216,88,
2120,217,10000,
2120,218,10000,
2120,219,77,
2120,220,10000,
2121,211,23,
2121,212,10000,
2121,213,10000,
2121,214,10000,
2121,215,10000,
2121,216,10000,
2121,217,10000,
2121,218,10000,
2121,219,10000,
2121,220,76,
2122,211,10000,
2122,212,98,
2122,213,38,
2122,214,58,
2122,215,10000,
2122,216,10000,
2122,217,10000,
2122,218,10000,
2122,219,24,
2122,220,10000,
2123,211,10000,
2123,212,16,
2123,213,10000,
2123,214,10000,
2123,215,10000,
2123,216,27,
2123,217,61,
2123,218,10000,
2123,219,58,
2123,220,10000,
2124,211,13,
2124,212,66,
2124,213,10000,
2124,214,45,
2124,215,10000,
2124,216,13,
2124,217,10000,
2124,218,62,
2124,219,53,
2124,220,10000,
2125,211,10000,
2125,212,10000,
2125,213,10000,
2125,214,46,
2125,215,93,
2125,216,62,
2125,217,95,
2125,218,10000,
2125,219,98,
2125,220,10000,
2126,211,10000,
2126,212,10000,
2126,213,87,
2126,214,10000,
2126,215,10000,
2126,216,10000,
2126,217,10000,
2126,218,43,
2126,219,21,
2126,220,22,
2127,211,65,
2127,212,45,
2127,213,10000,
2127,214,21,
2127,215,10000,
2127,216,2,
2127,217,10000,
2127,218,10000,
2127,219,44,
2127,220,72,
2128,211,50,
2128,212,96,
2128,213,10000,
2128,214,14,
2128,215,92,
2128,216,10000,
2128,217,10000,
2128,218,52,
2128,219,89,
2128,220,10000,
2129,211,10000,
2129,212,62,
2129,213,73,
2129,214,99,
2129,215,10000,
2129,216,10000,
2129,217,92,
2129,218,10000,
2129,219,40,
2129,220,61,
2130,211,10000,
2130,212,10000,
2130,213,10000,
2130,214,51,
2130,215,10000,
2130,216,10000,
2130,217,3,
2130,218,39,
2130,219,12,
2130,220,81,
2131,211,52,
2131,212,10000,
2131,213,10000,
2131,214,10000,
2131,215,10000,
2131,216,77,
2131,217,75,
2131,218,10000,
2131,219,77,
2131,220,50,
2132,211,10000,
2132,212,10000,
2132,213,10000,
2132,214,81,
2132,215,89,
2132,216,10000,
2132,217,10000,
2132,218,10000,
2132,219,41,
2132,220,10000,
2133,211,10000,
2133,212,25,
2133,213,10000,
2133,214,60,
2133,215,90,
2133,216,10000,
2133,217,10000,
2133,218,11,
2133,219,10000,
2133,220,16,
2134,211,34,
2134,212,97,
2134,213,92,
2134,214,53,
2134,215,10000,
2134,216,10000,
2134,217,89,
2134,218,93,
2134,219,27,
2134,220,15,
2135,211,85,
2135,212,20,
2135,213,52,
2135,214,10000,
2135,215,85,
2135,216,10000,
2135,217,10000,
2135,218,10000,
2135,219,54,
2135,220,10000,
2136,211,10000,
2136,212,10000,
2136,213,96,
2136,214,10000,
2136,215,10000,
2136,216,70,
2136,217,10000,
2136,218,10000,
2136,219,34,
2136,220,10000,
2137,211,10000,
2137,212,63,
2137,213,4,
2137,214,10000,
2137,215,37,
2137,216,81,
2137,217,10000,
2137,218,10000,
2137,219,88,
2137,220,10000,
2138,211,10000,
2138,212,88,
2138,213,50,
2138,214,34,
2138,215,10000,
2138,216,89,
2138,217,53,
2138,218,10000,
2138,219,25,
2138,220,10000,
2139,211,80,
2139,212,10000,
2139,213,10000,
2139,214,35,
2139,215,10000,
2139,216,36,
2139,217,10000,
2139,218,10000,
2139,219,10000,
2139,220,16,
2140,211,92,
2140,212,10000,
2140,213,10000,
2140,214,12,
2140,215,45,
2140,216,10000,
2140,217,10000,
2140,218,10000,
2140,219,86,
2140,220,11,
2141,211,21,
2141,212,10000,
2141,213,10000,
2141,214,12,
2141,215,47,
2141,216,10000,
2141,217,10000,
2141,218,67,
2141,219,52,
2141,220,10000,
2142,211,10000,
2142,212,10000,
2142,213,10000,
2142,214,43,
2142,215,10000,
2142,216,10000,
2142,217,20,
2142,218,79,
2142,219,82,
2142,220,10000,
2143,211,10000,
2143,212,10000,
2143,213,87,
2143,214,3,
2143,215,33,
2143,216,80,
2143,217,10000,
2143,218,62,
2143,219,8,
2143,220,10000,
2144,211,97,
2144,212,13,
2144,213,10000,
2144,214,90,
2144,215,70,
2144,216,40,
2144,217,10000,
2144,218,10000,
2144,219,77,
2144,220,21,
2145,211,57,
2145,212,95,
2145,213,57,
2145,214,45,
2145,215,10000,
2145,216,10000,
2145,217,10000,
2145,218,10000,
2145,219,10000,
2145,220,10000,
2146,211,10000,
2146,212,90,
2146,213,10000,
2146,214,10000,
2146,215,10000,
2146,216,10000,
2146,217,10000,
2146,218,10000,
2146,219,10000,
2146,220,70,
2147,211,10000,
2147,212,10000,
2147,213,82,
2147,214,10000,
