Configuration, ObservableConfiguration, Cost
91,11,10000,
91,12,10000,
91,13,35,
91,14,10000,
91,15,10000,
91,16,79,
91,17,10000,
91,18,10000,
91,19,98,
91,20,10000,
92,11,32,
92,12,10000,
92,13,10000,
92,14,14,
92,15,7,
92,16,80,
92,17,9,
92,18,50,
92,19,97,
92,20,24,
93,11,10000,
93,12,92,
93,13,10000,
93,14,96,
93,15,10000,
93,16,10000,
93,17,10000,
93,18,22,
93,19,10000,
93,20,10000,
94,11,2,
94,12,5,
94,13,10000,
94,14,33,
94,15,10000,
94,16,15,
94,17,10000,
94,18,10000,
94,19,10000,
94,20,65,
95,11,17,
95,12,23,
95,13,40,
95,14,10000,
95,15,44,
95,16,10000,
95,17,10000,
95,18,10000,
95,19,10000,
95,20,43,
96,11,10000,
96,12,14,
96,13,66,
96,14,10000,
96,15,10000,
96,16,94,
96,17,10000,
96,18,41,
96,19,67,
96,20,1,
97,11,10000,
97,12,2,
97,13,10000,
97,14,1,
97,15,10000,
97,16,44,
97,17,55,
97,18,10000,
97,19,10000,
97,20,10,
98,11,10000,
98,12,10000,
98,13,69,
98,14,62,
98,15,10000,
98,16,10000,
98,17,10000,
98,18,10000,
98,19,81,
98,20,10000,
99,11,36,
99,12,89,
99,13,77,
99,14,59,
99,15,8,
99,16,10000,
99,17,83,
99,18,93,
99,19,78,
99,20,10000,
100,11,81,
100,12,57,
100,13,82,
100,14,55,
100,15,10000,
100,16,10000,
100,17,74,
100,18,10000,
100,19,10000,
100,20,87,
101,11,10000,
101,12,10000,
101,13,10000,
101,14,10000,
101,15,10000,
101,16,10000,
101,17,81,
101,18,10000,
101,19,10000,
101,20,10000,
102,11,67,
102,12,10000,
102,13,69,
102,14,10000,
102,15,91,
102,16,74,
102,17,10000,
102,18,15,
102,19,91,
102,20,51,
103,11,10000,
103,12,10000,
103,13,10000,
103,14,18,
103,15,5,
103,16,51,
103,17,54,
103,18,10000,
103,19,58,
103,20,8,
104,11,10000,
104,12,10000,
104,13,10000,
104,14,10000,
104,15,10000,
104,16,21,
104,17,16,
104,18,10000,
104,19,35,
104,20,94,
105,11,10000,
