Configuration, ObservableConfiguration, Cost
626,251,32,
626,252,10000,
626,253,24,
626,254,10000,
626,255,10000,
626,256,10000,
626,257,36,
626,258,10000,
626,259,10000,
626,260,83,
627,251,94,
627,252,72,
627,253,10000,
627,254,62,
627,255,10000,
627,256,10000,
627,257,10000,
627,258,10000,
627,259,5,
627,260,90,
628,251,85,
628,252,100,
628,253,2,
628,254,10000,
628,255,10000,
628,256,10000,
628,257,47,
628,258,10000,
628,259,10000,
628,260,10000,
629,251,10000,
629,252,90,
629,253,19,
629,254,78,
629,255,10000,
629,256,10000,
629,257,37,
629,258,17,
629,259,10000,
629,260,10000,
630,251,93,
630,252,10000,
630,253,57,
630,254,19,
630,255,10000,
630,256,10000,
630,257,28,
630,258,10000,
630,259,51,
630,260,10000,
631,251,10000,
631,252,10000,
631,253,86,
631,254,1,
631,255,80,
631,256,10000,
631,257,98,
631,258,9,
631,259,10000,
631,260,61,
632,251,5,
632,252,10000,
632,253,5,
632,254,10000,
632,255,10000,
632,256,42,
632,257,37,
632,258,10000,
632,259,10000,
632,260,10000,
633,251,10000,
633,252,68,
633,253,66,
633,254,10000,
633,255,10000,
633,256,10,
633,257,49,
633,258,10000,
633,259,10000,
633,260,10000,
634,251,56,
634,252,66,
634,253,88,
634,254,44,
634,255,10000,
634,256,10000,
634,257,10000,
634,258,10000,
634,259,46,
634,260,10000,
635,251,63,
635,252,13,
635,253,10000,
635,254,10000,
635,255,98,
635,256,10000,
635,257,10000,
635,258,10000,
635,259,40,
635,260,10000,
636,251,10000,
636,252,93,
636,253,10000,
636,254,81,
636,255,52,
636,256,10000,
636,257,5,
636,258,37,
636,259,10000,
636,260,10000,
637,251,38,
637,252,64,
637,253,83,
637,254,2,
637,255,10000,
637,256,43,
637,257,10000,
637,258,10000,
637,259,10000,
637,260,10000,
638,251,67,
638,252,10000,
638,253,10000,
638,254,10000,
638,255,10000,
638,256,19,
638,257,69,
638,258,14,
638,259,10000,
638,260,10000,
639,251,10000,
639,252,10000,
639,253,10000,
639,254,96,
639,255,62,
639,256,10000,
639,257,10000,
639,258,21,
639,259,51,
639,260,35,
640,251,90,
640,252,10000,
640,253,10000,
640,254,10000,
640,255,10000,
640,256,91,
640,257,10000,
640,258,10000,
640,259,1,
640,260,77,
641,251,10000,
641,252,35,
641,253,29,
641,254,10000,
641,255,10000,
641,256,12,
641,257,10000,
641,258,10000,
641,259,83,
641,260,10000,
642,251,52,
642,252,10000,
642,253,10000,
642,254,10000,
642,255,62,
642,256,5,
642,257,10000,
642,258,90,
642,259,30,
642,260,10000,
643,251,10000,
643,252,98,
643,253,1,
643,254,10000,
643,255,10000,
643,256,26,
643,257,82,
643,258,10000,
643,259,41,
643,260,20,
644,251,98,
644,252,80,
644,253,17,
644,254,10000,
644,255,95,
644,256,32,
644,257,8,
644,258,10000,
644,259,10000,
644,260,10000,
645,251,26,
645,252,10000,
645,253,10000,
645,254,62,
645,255,38,
645,256,10000,
645,257,10000,
645,258,90,
645,259,12,
645,260,10000,
646,251,47,
646,252,10000,
646,253,86,
646,254,10000,
646,255,7,
646,256,10000,
646,257,10000,
646,258,56,
646,259,10000,
646,260,64,
647,251,83,
647,252,46,
647,253,69,
647,254,96,
647,255,10000,
647,256,10000,
647,257,1,
647,258,10000,
647,259,49,
647,260,10000,
648,251,70,
648,252,10000,
648,253,45,
648,254,79,
648,255,10000,
648,256,10000,
648,257,10000,
648,258,39,
648,259,10000,
648,260,30,
649,251,47,
649,252,23,
649,253,10000,
649,254,48,
649,255,10000,
649,256,19,
649,257,29,
649,258,10000,
649,259,10000,
649,260,10000,
650,251,10000,
650,252,10000,
650,253,18,
650,254,10000,
650,255,10000,
650,256,10000,
650,257,10000,
650,258,10000,
650,259,10000,
650,260,65,
Budget,137,
