Configuration, ObservableConfiguration, Cost
1201,49,3,
1201,50,10000,
1202,49,10000,
1202,50,86,
1203,49,10000,
1203,50,5,
1204,49,45,
1204,50,10000,
1205,49,16,
1205,50,10000,
1206,49,97,
1206,50,10000,
1207,49,10000,
1207,50,99,
1208,49,88,
1208,50,50,
1209,49,87,
1209,50,10000,
1210,49,19,
1210,50,10000,
1211,49,34,
1211,50,77,
1212,49,10000,
1212,50,55,
1213,49,10000,
1213,50,100,
1214,49,10000,
1214,50,67,
1215,49,10000,
1215,50,8,
1216,49,78,
1216,50,10000,
1217,49,43,
1217,50,71,
1218,49,53,
1218,50,7,
1219,49,86,
1219,50,10000,
1220,49,36,
1220,50,10000,
1221,49,10000,
1221,50,48,
1222,49,84,
1222,50,10000,
1223,49,38,
1223,50,10000,
1224,49,10000,
1224,50,95,
1225,49,10000,
1225,50,89,
1226,49,5,
1226,50,10000,
1227,49,10000,
1227,50,62,
1228,49,10000,
1228,50,46,
1229,49,10000,
1229,50,85,
1230,49,10000,
1230,50,88,
1231,49,68,
1231,50,10000,
1232,49,10000,
1232,50,88,
1233,49,10000,
1233,50,41,
1234,49,36,
1234,50,10000,
1235,49,10000,
1235,50,99,
1236,49,84,
1236,50,10000,
1237,49,10000,
1237,50,57,
1238,49,98,
1238,50,87,
1239,49,52,
1239,50,10000,
1240,49,10000,
1240,50,24,
1241,49,10000,
1241,50,57,
1242,49,85,
1242,50,10000,
1243,49,14,
1243,50,10000,
1244,49,10000,
1244,50,73,
1245,49,10000,
1245,50,61,
1246,49,84,
1246,50,77,
1247,49,79,
1247,50,21,
1248,49,41,
1248,50,10000,
1249,49,11,
1249,50,27,
1250,49,11,
1250,50,62,
Budget,1252,
