Configuration, ObservableConfiguration, Cost
401,17,10000,
401,18,56,
402,17,10000,
402,18,69,
403,17,63,
403,18,91,
404,17,10000,
404,18,90,
405,17,10000,
405,18,80,
406,17,10000,
406,18,63,
407,17,10000,
407,18,48,
408,17,10000,
408,18,80,
409,17,63,
409,18,34,
410,17,10000,
410,18,27,
411,17,46,
411,18,10000,
412,17,10000,
412,18,9,
413,17,78,
413,18,10000,
414,17,90,
414,18,10000,
415,17,100,
415,18,10000,
416,17,81,
416,18,29,
417,17,66,
417,18,10000,
418,17,10000,
418,18,4,
419,17,40,
419,18,10000,
420,17,10000,
420,18,63,
421,17,6,
421,18,58,
422,17,50,
422,18,10000,
423,17,73,
423,18,22,
424,17,99,
424,18,35,
425,17,50,
425,18,65,
426,17,40,
426,18,15,
427,17,10000,
427,18,11,
428,17,29,
428,18,10000,
429,17,9,
429,18,10000,
430,17,10000,
430,18,17,
431,17,10000,
431,18,14,
432,17,95,
432,18,10000,
433,17,10000,
433,18,90,
434,17,98,
434,18,10000,
435,17,47,
435,18,10000,
436,17,89,
436,18,28,
437,17,28,
437,18,100,
438,17,21,
438,18,13,
439,17,38,
439,18,10000,
440,17,33,
440,18,21,
441,17,86,
441,18,15,
442,17,10000,
442,18,16,
443,17,10000,
443,18,87,
444,17,73,
444,18,7,
445,17,19,
445,18,100,
446,17,10000,
446,18,43,
447,17,32,
447,18,10000,
448,17,10000,
448,18,34,
449,17,10000,
449,18,4,
450,17,96,
450,18,10000,
Budget,410,
