Configuration, ObservableConfiguration, Cost
901,145,10000,
901,146,10000,
901,147,10000,
901,148,77,
901,149,89,
901,150,10000,
901,151,10000,
901,152,8,
902,145,10000,
902,146,10000,
902,147,73,
902,148,10000,
902,149,10000,
902,150,10000,
902,151,61,
902,152,24,
903,145,87,
903,146,7,
903,147,98,
903,148,79,
903,149,13,
903,150,99,
903,151,23,
903,152,10000,
904,145,10000,
904,146,81,
904,147,1,
904,148,14,
904,149,10000,
904,150,69,
904,151,89,
904,152,9,
905,145,10000,
905,146,10000,
905,147,10000,
905,148,10000,
905,149,75,
905,150,10000,
905,151,10000,
905,152,72,
906,145,10000,
906,146,10000,
906,147,10000,
906,148,10000,
906,149,76,
906,150,10000,
906,151,10000,
906,152,34,
907,145,10000,
907,146,13,
907,147,44,
907,148,10000,
907,149,10000,
907,150,10000,
907,151,10000,
907,152,10000,
908,145,28,
908,146,27,
908,147,10000,
908,148,10000,
908,149,10000,
908,150,15,
908,151,10000,
908,152,10000,
909,145,10000,
909,146,63,
909,147,10000,
909,148,10000,
909,149,10000,
909,150,43,
909,151,10000,
909,152,72,
910,145,85,
910,146,35,
910,147,10000,
910,148,10000,
910,149,64,
910,150,86,
910,151,33,
910,152,10000,
911,145,44,
911,146,10000,
911,147,10000,
911,148,10000,
911,149,10000,
911,150,34,
911,151,92,
911,152,10000,
912,145,85,
912,146,7,
912,147,76,
912,148,10000,
912,149,10000,
912,150,40,
912,151,93,
912,152,10000,
913,145,88,
913,146,20,
913,147,1,
913,148,10000,
913,149,10000,
913,150,82,
913,151,10000,
913,152,10000,
914,145,10000,
914,146,10000,
914,147,10000,
914,148,2,
914,149,68,
914,150,10000,
914,151,10000,
914,152,33,
915,145,10000,
915,146,16,
915,147,34,
915,148,65,
915,149,35,
915,150,10000,
915,151,10000,
915,152,45,
916,145,24,
916,146,14,
916,147,12,
916,148,10,
916,149,94,
916,150,90,
916,151,10000,
916,152,10000,
917,145,78,
917,146,10000,
917,147,10000,
917,148,19,
917,149,10000,
917,150,10000,
917,151,5,
917,152,10000,
918,145,10000,
918,146,88,
918,147,49,
918,148,10000,
918,149,10000,
918,150,10000,
918,151,24,
918,152,10000,
919,145,10000,
919,146,10000,
919,147,73,
919,148,10000,
919,149,23,
919,150,90,
919,151,91,
919,152,10000,
920,145,89,
920,146,52,
920,147,3,
920,148,10000,
920,149,75,
920,150,10000,
920,151,33,
920,152,10000,
921,145,10000,
921,146,10000,
921,147,10000,
921,148,35,
921,149,10000,
921,150,58,
921,151,78,
921,152,54,
922,145,60,
922,146,97,
922,147,10000,
922,148,10000,
922,149,10000,
922,150,10000,
922,151,10000,
922,152,10000,
923,145,22,
923,146,10000,
923,147,10000,
923,148,36,
923,149,58,
923,150,10000,
923,151,15,
923,152,14,
924,145,10000,
924,146,90,
924,147,93,
924,148,61,
924,149,10000,
924,150,10000,
924,151,51,
924,152,10000,
925,145,82,
925,146,2,
925,147,80,
925,148,67,
925,149,10000,
925,150,10000,
925,151,10000,
925,152,10000,
926,145,10000,
926,146,79,
926,147,63,
926,148,10000,
926,149,10000,
926,150,10000,
926,151,67,
926,152,10000,
927,145,10000,
927,146,10000,
927,147,10000,
927,148,19,
927,149,37,
927,150,98,
927,151,10000,
927,152,10000,
928,145,10000,
928,146,10000,
928,147,21,
928,148,84,
928,149,96,
928,150,10000,
928,151,10000,
928,152,50,
929,145,100,
929,146,28,
929,147,10000,
929,148,10000,
929,149,10000,
929,150,10000,
929,151,10000,
929,152,10000,
930,145,14,
930,146,10000,
930,147,10000,
930,148,73,
930,149,10000,
930,150,10000,
930,151,10000,
930,152,69,
931,145,98,
931,146,59,
931,147,10000,
931,148,54,
931,149,10000,
931,150,82,
931,151,10000,
931,152,10000,
932,145,10000,
932,146,10000,
932,147,10000,
932,148,26,
932,149,10000,
932,150,10000,
932,151,71,
932,152,88,
933,145,10000,
933,146,42,
933,147,40,
933,148,27,
933,149,92,
933,150,10000,
933,151,48,
933,152,10000,
934,145,10000,
934,146,10,
934,147,10000,
934,148,10000,
934,149,40,
934,150,10000,
934,151,10000,
934,152,11,
935,145,97,
935,146,10000,
935,147,9,
935,148,10000,
935,149,10000,
935,150,93,
935,151,15,
935,152,7,
936,145,40,
936,146,10000,
936,147,79,
936,148,10000,
936,149,10000,
936,150,19,
936,151,10000,
936,152,10000,
937,145,65,
937,146,81,
937,147,100,
937,148,10000,
937,149,10000,
937,150,10000,
937,151,10000,
937,152,10000,
938,145,36,
938,146,37,
938,147,86,
938,148,10000,
938,149,82,
938,150,10000,
938,151,10000,
938,152,10000,
939,145,91,
939,146,70,
939,147,36,
939,148,10000,
939,149,10000,
939,150,94,
939,151,10000,
939,152,17,
940,145,10000,
940,146,10000,
940,147,27,
940,148,10000,
940,149,10000,
940,150,66,
940,151,74,
940,152,1,
941,145,10000,
941,146,10000,
941,147,27,
941,148,52,
941,149,63,
941,150,10000,
941,151,64,
941,152,95,
942,145,10000,
942,146,10000,
942,147,10000,
942,148,59,
942,149,23,
942,150,10000,
942,151,10000,
942,152,10000,
943,145,65,
943,146,10000,
943,147,54,
943,148,62,
943,149,6,
943,150,45,
943,151,50,
943,152,96,
944,145,10000,
944,146,92,
944,147,10000,
944,148,11,
944,149,10000,
944,150,49,
944,151,10000,
944,152,9,
945,145,10000,
945,146,10000,
945,147,10000,
945,148,10000,
945,149,81,
945,150,10000,
945,151,8,
945,152,10000,
946,145,10000,
946,146,41,
946,147,10000,
946,148,10000,
946,149,10000,
946,150,80,
946,151,10000,
946,152,10000,
947,145,10000,
947,146,10000,
947,147,10000,
947,148,10000,
947,149,10000,
947,150,61,
947,151,10000,
947,152,10000,
948,145,15,
948,146,36,
948,147,25,
948,148,76,
948,149,79,
948,150,10000,
948,151,10000,
948,152,71,
949,145,10000,
949,146,10000,
949,147,31,
949,148,73,
949,149,10000,
949,150,10000,
949,151,10000,
949,152,64,
950,145,15,
950,146,10000,
950,147,10000,
950,148,10000,
950,149,1,
950,150,10000,
950,151,22,
950,152,69,
Budget,352,
