Configuration, ObservableConfiguration, Cost
701,29,10000,
701,30,96,
702,29,10000,
702,30,72,
703,29,99,
703,30,75,
704,29,58,
704,30,78,
705,29,48,
705,30,10000,
706,29,52,
706,30,10000,
707,29,35,
707,30,89,
708,29,84,
708,30,10000,
709,29,15,
709,30,27,
710,29,72,
710,30,10000,
711,29,10000,
711,30,19,
712,29,49,
712,30,10000,
713,29,10000,
713,30,94,
714,29,53,
714,30,10000,
715,29,10000,
715,30,68,
716,29,9,
716,30,10000,
717,29,10000,
717,30,18,
718,29,10000,
718,30,30,
719,29,29,
719,30,91,
720,29,44,
720,30,74,
721,29,85,
721,30,83,
722,29,86,
722,30,10000,
723,29,95,
723,30,10000,
724,29,66,
724,30,10000,
725,29,10000,
725,30,14,
726,29,100,
726,30,75,
727,29,5,
727,30,77,
728,29,10000,
728,30,55,
729,29,10000,
729,30,75,
730,29,94,
730,30,10000,
731,29,10000,
731,30,19,
732,29,10000,
732,30,58,
733,29,60,
733,30,8,
734,29,53,
734,30,38,
735,29,62,
735,30,10000,
736,29,85,
736,30,10000,
737,29,10000,
737,30,34,
738,29,29,
738,30,10000,
739,29,10000,
739,30,80,
740,29,11,
740,30,6,
741,29,55,
741,30,10000,
742,29,1,
742,30,10000,
743,29,89,
743,30,10000,
744,29,84,
744,30,10000,
745,29,84,
745,30,10000,
746,29,5,
746,30,73,
747,29,10000,
747,30,99,
748,29,10000,
748,30,70,
749,29,10000,
749,30,3,
750,29,62,
750,30,10000,
Budget,537,
