Configuration, ObservableConfiguration, Cost
151,13,10000,
151,14,52,
151,15,34,
151,16,10000,
152,13,90,
152,14,53,
152,15,10000,
152,16,30,
153,13,10000,
153,14,10000,
153,15,10000,
153,16,99,
154,13,10000,
154,14,10000,
154,15,10000,
154,16,98,
155,13,76,
155,14,10000,
155,15,97,
155,16,98,
156,13,10000,
156,14,3,
156,15,86,
156,16,10000,
157,13,67,
157,14,10000,
157,15,91,
157,16,10000,
158,13,10000,
158,14,16,
158,15,56,
158,16,82,
159,13,10000,
159,14,10,
159,15,10000,
159,16,37,
160,13,10000,
160,14,10000,
160,15,31,
160,16,12,
161,13,10000,
161,14,37,
161,15,10000,
161,16,26,
162,13,10000,
162,14,10000,
162,15,15,
162,16,10000,
163,13,10000,
163,14,92,
163,15,4,
163,16,23,
164,13,10000,
164,14,32,
164,15,10000,
164,16,10000,
165,13,28,
165,14,10000,
165,15,26,
165,16,10000,
166,13,67,
166,14,45,
166,15,10000,
166,16,6,
167,13,10000,
167,14,10000,
167,15,10000,
167,16,73,
168,13,10000,
168,14,10000,
168,15,10000,
168,16,19,
169,13,97,
169,14,10000,
169,15,10000,
169,16,53,
170,13,71,
170,14,21,
170,15,99,
170,16,16,
171,13,39,
171,14,10000,
171,15,10000,
171,16,94,
172,13,10000,
172,14,55,
172,15,30,
172,16,91,
173,13,54,
173,14,10000,
173,15,10000,
173,16,10000,
174,13,64,
174,14,55,
174,15,10000,
174,16,8,
175,13,10000,
175,14,10000,
175,15,10000,
175,16,100,
176,13,53,
176,14,83,
176,15,61,
176,16,90,
177,13,79,
177,14,97,
177,15,10000,
177,16,10000,
178,13,49,
178,14,55,
178,15,20,
178,16,10000,
179,13,82,
179,14,10000,
179,15,10000,
179,16,10000,
180,13,10000,
180,14,2,
180,15,23,
180,16,10000,
181,13,77,
181,14,24,
181,15,79,
181,16,36,
182,13,83,
182,14,10000,
182,15,33,
182,16,94,
183,13,10000,
183,14,71,
183,15,45,
183,16,10000,
184,13,10000,
184,14,5,
184,15,10000,
184,16,9,
185,13,10000,
185,14,10000,
185,15,63,
185,16,10000,
186,13,91,
186,14,1,
186,15,12,
186,16,26,
187,13,70,
187,14,10000,
187,15,14,
187,16,70,
188,13,21,
188,14,83,
188,15,34,
188,16,25,
189,13,10000,
189,14,10000,
189,15,10000,
189,16,59,
190,13,59,
190,14,10000,
190,15,10000,
190,16,10000,
191,13,22,
191,14,10000,
191,15,10000,
191,16,7,
192,13,97,
192,14,10000,
192,15,10000,
192,16,61,
193,13,77,
193,14,100,
193,15,10000,
193,16,17,
194,13,87,
194,14,85,
194,15,10000,
194,16,31,
195,13,10000,
195,14,10000,
195,15,89,
195,16,10000,
196,13,10000,
196,14,10000,
196,15,10000,
196,16,75,
197,13,10000,
197,14,52,
197,15,10000,
197,16,77,
198,13,10000,
198,14,10000,
198,15,10000,
198,16,96,
199,13,40,
199,14,10000,
199,15,14,
199,16,5,
200,13,10000,
200,14,10000,
200,15,52,
200,16,10000,
Budget,1020,
