Configuration, ObservableConfiguration, Cost
351,71,10000,
351,72,10000,
351,73,76,
351,74,94,
351,75,50,
351,76,10000,
351,77,99,
351,78,84,
351,79,10000,
351,80,10000,
352,71,55,
352,72,10000,
352,73,10000,
352,74,10000,
352,75,10000,
352,76,41,
352,77,54,
352,78,10000,
352,79,2,
352,80,10000,
353,71,10000,
353,72,10000,
353,73,10000,
353,74,10000,
353,75,10000,
353,76,10000,
353,77,10000,
353,78,10000,
353,79,10000,
353,80,72,
354,71,92,
354,72,10000,
354,73,83,
354,74,10000,
354,75,68,
354,76,10000,
354,77,10000,
354,78,10000,
354,79,10000,
354,80,72,
355,71,10000,
355,72,10000,
355,73,10000,
355,74,54,
355,75,81,
355,76,61,
355,77,19,
355,78,10000,
355,79,69,
355,80,53,
356,71,10000,
356,72,10000,
356,73,10000,
356,74,32,
356,75,3,
356,76,5,
356,77,10000,
356,78,10000,
356,79,9,
356,80,10000,
357,71,32,
357,72,37,
357,73,12,
357,74,28,
357,75,25,
357,76,10000,
357,77,10000,
357,78,10000,
357,79,10000,
357,80,10000,
358,71,10000,
358,72,29,
358,73,10000,
358,74,80,
358,75,59,
358,76,10000,
358,77,10000,
358,78,10000,
358,79,72,
358,80,95,
359,71,11,
359,72,89,
359,73,10000,
359,74,10000,
359,75,55,
359,76,10000,
359,77,10000,
359,78,30,
359,79,24,
359,80,8,
360,71,10000,
360,72,10000,
360,73,8,
360,74,67,
360,75,33,
360,76,67,
360,77,20,
360,78,71,
360,79,10000,
360,80,33,
361,71,97,
361,72,10000,
361,73,100,
361,74,10000,
361,75,10000,
361,76,18,
361,77,87,
361,78,10000,
361,79,63,
361,80,8,
362,71,56,
362,72,62,
362,73,71,
362,74,10000,
362,75,10000,
362,76,10000,
362,77,21,
362,78,10000,
362,79,54,
362,80,10000,
363,71,49,
363,72,73,
363,73,37,
363,74,90,
363,75,10000,
363,76,47,
363,77,10000,
363,78,10000,
363,79,10000,
363,80,10000,
364,71,10000,
364,72,86,
364,73,10000,
364,74,52,
364,75,10000,
364,76,9,
364,77,20,
364,78,5,
364,79,14,
364,80,49,
365,71,62,
365,72,70,
365,73,10000,
365,74,10000,
365,75,8,
365,76,10000,
365,77,87,
365,78,28,
365,79,78,
365,80,45,
366,71,43,
366,72,64,
366,73,10000,
366,74,10000,
366,75,33,
366,76,30,
366,77,83,
366,78,10000,
366,79,68,
366,80,10000,
367,71,62,
367,72,74,
367,73,39,
367,74,39,
367,75,10000,
367,76,1,
367,77,10000,
367,78,10000,
367,79,97,
367,80,38,
368,71,47,
368,72,10000,
368,73,10000,
368,74,32,
368,75,10000,
368,76,10000,
368,77,10000,
368,78,31,
368,79,26,
368,80,10000,
369,71,76,
369,72,10000,
369,73,10000,
369,74,10000,
369,75,56,
369,76,9,
369,77,10000,
369,78,14,
369,79,10000,
369,80,10000,
370,71,22,
370,72,4,
370,73,10000,
370,74,10000,
370,75,19,
370,76,10000,
370,77,57,
370,78,10000,
370,79,10000,
370,80,48,
371,71,10,
371,72,10000,
371,73,10000,
371,74,77,
371,75,27,
371,76,10000,
371,77,16,
371,78,10000,
371,79,10000,
371,80,38,
372,71,77,
372,72,64,
372,73,10000,
372,74,10000,
372,75,10000,
372,76,36,
372,77,10000,
372,78,9,
372,79,10000,
372,80,10000,
373,71,10000,
373,72,10000,
373,73,3,
373,74,10000,
373,75,10000,
373,76,10000,
373,77,10000,
373,78,10000,
373,79,10000,
373,80,10000,
374,71,10000,
374,72,10000,
374,73,10000,
374,74,10000,
374,75,10000,
374,76,1,
374,77,10000,
374,78,10000,
374,79,10000,
374,80,10000,
375,71,10000,
375,72,40,
375,73,78,
375,74,10000,
375,75,77,
375,76,10000,
375,77,10000,
375,78,51,
375,79,10000,
375,80,62,
376,71,10000,
376,72,10000,
376,73,69,
376,74,10000,
376,75,60,
376,76,10000,
376,77,10000,
376,78,10000,
376,79,10000,
376,80,8,
377,71,72,
377,72,45,
377,73,95,
377,74,10000,
377,75,25,
377,76,59,
377,77,88,
377,78,19,
377,79,26,
377,80,25,
378,71,10000,
378,72,94,
378,73,28,
378,74,84,
378,75,10000,
378,76,10000,
378,77,65,
378,78,10000,
378,79,66,
378,80,10000,
379,71,10000,
379,72,10000,
379,73,68,
379,74,24,
379,75,91,
379,76,25,
379,77,10000,
379,78,66,
379,79,38,
379,80,40,
380,71,10000,
380,72,57,
380,73,95,
380,74,10000,
380,75,81,
380,76,10000,
380,77,7,
380,78,10000,
380,79,51,
380,80,33,
381,71,10000,
381,72,10000,
381,73,10000,
381,74,10,
381,75,82,
381,76,87,
381,77,99,
381,78,10000,
381,79,10000,
381,80,10000,
382,71,10000,
382,72,64,
382,73,48,
382,74,10000,
382,75,12,
382,76,29,
382,77,10000,
382,78,10000,
382,79,23,
382,80,10000,
383,71,10000,
383,72,13,
383,73,94,
383,74,53,
383,75,2,
383,76,49,
383,77,10000,
383,78,10000,
383,79,3,
383,80,10000,
384,71,96,
384,72,75,
384,73,10000,
384,74,10000,
384,75,73,
384,76,18,
384,77,85,
384,78,10000,
384,79,10000,
384,80,10000,
385,71,10000,
385,72,10000,
385,73,89,
385,74,47,
385,75,52,
385,76,10000,
385,77,10000,
385,78,10000,
385,79,10000,
385,80,79,
386,71,10000,
386,72,53,
386,73,10000,
