Configuration, ObservableConfiguration, Cost
1051,211,37,
1051,212,46,
1051,213,10000,
1051,214,10000,
1051,215,10000,
1051,216,10000,
1051,217,79,
1051,218,6,
1051,219,10000,
1051,220,12,
1052,211,70,
1052,212,10000,
1052,213,10000,
1052,214,59,
1052,215,89,
1052,216,18,
1052,217,86,
1052,218,10000,
1052,219,74,
1052,220,10000,
1053,211,10000,
1053,212,10000,
1053,213,70,
1053,214,61,
1053,215,10000,
1053,216,2,
1053,217,10000,
1053,218,75,
1053,219,10000,
1053,220,75,
1054,211,50,
1054,212,47,
1054,213,10000,
1054,214,10000,
1054,215,10000,
1054,216,10000,
1054,217,45,
1054,218,33,
1054,219,10000,
1054,220,57,
1055,211,10000,
1055,212,10000,
1055,213,2,
1055,214,10000,
1055,215,90,
1055,216,10000,
1055,217,10,
1055,218,91,
1055,219,86,
1055,220,10000,
1056,211,10000,
1056,212,10000,
1056,213,10000,
1056,214,10000,
1056,215,10000,
1056,216,10000,
1056,217,27,
1056,218,22,
1056,219,74,
1056,220,10000,
1057,211,85,
1057,212,59,
1057,213,73,
1057,214,56,
1057,215,10000,
1057,216,74,
1057,217,10000,
1057,218,23,
1057,219,86,
1057,220,10000,
1058,211,10000,
1058,212,30,
1058,213,18,
1058,214,10000,
1058,215,56,
1058,216,62,
1058,217,10000,
1058,218,96,
1058,219,10000,
1058,220,10000,
1059,211,24,
1059,212,29,
1059,213,10000,
1059,214,10000,
1059,215,15,
1059,216,10000,
1059,217,10000,
1059,218,30,
1059,219,10000,
1059,220,37,
1060,211,72,
1060,212,81,
1060,213,5,
1060,214,10000,
1060,215,12,
1060,216,10000,
1060,217,10000,
1060,218,10000,
1060,219,10000,
1060,220,66,
1061,211,10000,
1061,212,10000,
1061,213,10000,
1061,214,10000,
1061,215,10000,
1061,216,92,
1061,217,71,
1061,218,10000,
1061,219,91,
1061,220,10000,
1062,211,87,
1062,212,10000,
1062,213,96,
1062,214,10000,
1062,215,10000,
1062,216,10000,
1062,217,10000,
1062,218,30,
1062,219,10000,
1062,220,76,
1063,211,80,
1063,212,10000,
1063,213,97,
1063,214,16,
1063,215,28,
1063,216,10000,
1063,217,10000,
1063,218,10000,
1063,219,41,
1063,220,10000,
1064,211,10000,
1064,212,10000,
1064,213,53,
1064,214,10000,
1064,215,96,
1064,216,10000,
1064,217,10000,
1064,218,10000,
1064,219,10000,
1064,220,83,
1065,211,10000,
1065,212,79,
1065,213,17,
1065,214,77,
1065,215,10000,
1065,216,97,
1065,217,10000,
1065,218,43,
1065,219,69,
1065,220,10000,
1066,211,64,
1066,212,10000,
1066,213,10000,
1066,214,35,
1066,215,25,
1066,216,10000,
1066,217,100,
1066,218,13,
1066,219,41,
1066,220,55,
1067,211,97,
1067,212,43,
1067,213,52,
1067,214,6,
1067,215,15,
1067,216,33,
1067,217,10000,
1067,218,93,
1067,219,10000,
1067,220,95,
1068,211,10000,
1068,212,10000,
1068,213,64,
1068,214,20,
1068,215,74,
1068,216,10000,
1068,217,93,
1068,218,13,
1068,219,10000,
1068,220,10000,
1069,211,82,
1069,212,89,
1069,213,94,
1069,214,10000,
1069,215,10000,
1069,216,10000,
1069,217,10000,
1069,218,10000,
1069,219,10000,
1069,220,10000,
1070,211,90,
1070,212,10000,
1070,213,10000,
1070,214,77,
1070,215,99,
1070,216,10000,
1070,217,72,
1070,218,10000,
1070,219,10000,
1070,220,90,
1071,211,30,
1071,212,82,
1071,213,38,
1071,214,96,
1071,215,10000,
1071,216,90,
1071,217,76,
1071,218,10000,
1071,219,63,
1071,220,93,
1072,211,27,
1072,212,100,
1072,213,48,
1072,214,10000,
1072,215,79,
1072,216,56,
1072,217,10000,
1072,218,59,
1072,219,10000,
1072,220,53,
1073,211,10000,
1073,212,10000,
1073,213,31,
1073,214,10000,
1073,215,10000,
1073,216,82,
1073,217,67,
1073,218,10000,
1073,219,78,
1073,220,28,
1074,211,10000,
1074,212,66,
1074,213,63,
1074,214,40,
1074,215,55,
1074,216,10000,
1074,217,10000,
1074,218,10000,
1074,219,10000,
1074,220,10000,
1075,211,88,
1075,212,36,
1075,213,10000,
1075,214,36,
1075,215,10000,
1075,216,10000,
1075,217,10000,
1075,218,30,
1075,219,3,
1075,220,92,
1076,211,53,
1076,212,10000,
1076,213,10000,
1076,214,53,
1076,215,10000,
1076,216,16,
1076,217,71,
1076,218,10000,
1076,219,65,
1076,220,10000,
1077,211,97,
1077,212,10,
1077,213,10000,
