Configuration, ObservableConfiguration, Cost
1201,97,2,
1201,98,100,
1201,99,32,
1201,100,9,
1202,97,63,
1202,98,10000,
1202,99,10000,
1202,100,74,
1203,97,10000,
1203,98,86,
1203,99,62,
1203,100,63,
1204,97,17,
1204,98,10000,
1204,99,19,
1204,100,10000,
1205,97,10000,
1205,98,10000,
1205,99,64,
1205,100,10000,
1206,97,98,
1206,98,10000,
1206,99,41,
1206,100,62,
1207,97,10000,
1207,98,10000,
1207,99,78,
1207,100,10000,
1208,97,46,
1208,98,100,
1208,99,21,
1208,100,90,
1209,97,50,
1209,98,10000,
1209,99,10000,
1209,100,10000,
1210,97,10000,
1210,98,10000,
1210,99,10000,
1210,100,4,
1211,97,71,
1211,98,10000,
1211,99,10000,
1211,100,66,
1212,97,74,
1212,98,10000,
1212,99,10000,
1212,100,14,
1213,97,89,
1213,98,10000,
1213,99,49,
1213,100,10000,
1214,97,10000,
1214,98,9,
1214,99,10000,
1214,100,10000,
1215,97,51,
1215,98,10000,
1215,99,47,
1215,100,10000,
1216,97,3,
1216,98,52,
1216,99,21,
1216,100,10000,
1217,97,58,
1217,98,15,
1217,99,10000,
1217,100,15,
1218,97,71,
1218,98,10000,
1218,99,10000,
1218,100,10000,
1219,97,31,
1219,98,10000,
1219,99,83,
1219,100,10000,
1220,97,10000,
1220,98,42,
1220,99,10000,
1220,100,35,
1221,97,10000,
1221,98,10000,
1221,99,13,
1221,100,30,
1222,97,50,
1222,98,33,
1222,99,10000,
1222,100,10000,
1223,97,28,
1223,98,22,
1223,99,10000,
1223,100,30,
1224,97,33,
1224,98,10000,
1224,99,10000,
1224,100,46,
1225,97,10000,
1225,98,33,
1225,99,10000,
1225,100,10000,
1226,97,10000,
1226,98,57,
1226,99,10000,
1226,100,10000,
1227,97,26,
1227,98,47,
1227,99,10000,
1227,100,38,
1228,97,10000,
1228,98,22,
1228,99,82,
1228,100,94,
1229,97,8,
1229,98,10000,
1229,99,26,
1229,100,10000,
1230,97,10000,
1230,98,10000,
1230,99,73,
1230,100,10000,
1231,97,94,
1231,98,66,
1231,99,78,
1231,100,10000,
1232,97,10000,
1232,98,85,
1232,99,87,
1232,100,10000,
1233,97,59,
1233,98,33,
1233,99,10000,
1233,100,10000,
1234,97,10000,
1234,98,24,
1234,99,39,
1234,100,90,
1235,97,82,
1235,98,10000,
1235,99,10000,
1235,100,10000,
1236,97,10000,
1236,98,13,
1236,99,10000,
1236,100,9,
1237,97,95,
1237,98,49,
1237,99,10000,
1237,100,30,
1238,97,10000,
1238,98,57,
1238,99,13,
1238,100,10000,
1239,97,95,
1239,98,10000,
1239,99,10000,
1239,100,10000,
1240,97,10000,
1240,98,10000,
1240,99,55,
1240,100,10000,
1241,97,52,
1241,98,10000,
1241,99,10000,
1241,100,10000,
1242,97,31,
1242,98,60,
1242,99,10000,
1242,100,10000,
1243,97,37,
1243,98,32,
1243,99,10000,
1243,100,10,
1244,97,75,
1244,98,10000,
1244,99,10000,
1244,100,10000,
1245,97,46,
1245,98,13,
1245,99,12,
1245,100,33,
1246,97,10000,
1246,98,10000,
1246,99,73,
1246,100,55,
1247,97,10000,
1247,98,55,
1247,99,10000,
1247,100,10000,
1248,97,10000,
1248,98,96,
1248,99,10000,
1248,100,10000,
1249,97,50,
1249,98,10000,
1249,99,28,
1249,100,21,
1250,97,10000,
1250,98,66,
1250,99,43,
1250,100,81,
Budget,340,
