Configuration, ObservableConfiguration, Cost
301,13,10000,
301,14,69,
302,13,61,
302,14,87,
303,13,10000,
303,14,90,
304,13,92,
304,14,23,
305,13,23,
305,14,10000,
306,13,10000,
306,14,31,
307,13,22,
307,14,10000,
308,13,24,
308,14,32,
309,13,10000,
309,14,50,
310,13,10000,
310,14,65,
311,13,25,
311,14,96,
312,13,19,
312,14,82,
313,13,6,
313,14,10000,
314,13,80,
314,14,79,
315,13,2,
315,14,10000,
316,13,10000,
316,14,17,
317,13,98,
317,14,79,
318,13,10000,
318,14,9,
319,13,36,
319,14,10000,
320,13,10000,
320,14,70,
321,13,10000,
321,14,90,
322,13,30,
322,14,29,
323,13,10000,
323,14,39,
324,13,62,
324,14,81,
325,13,39,
325,14,37,
326,13,38,
326,14,10000,
327,13,21,
327,14,10000,
328,13,39,
328,14,56,
329,13,10000,
329,14,57,
330,13,1,
330,14,29,
331,13,10000,
331,14,57,
332,13,87,
332,14,10000,
333,13,57,
333,14,10000,
334,13,10000,
334,14,81,
335,13,10000,
335,14,17,
336,13,47,
336,14,10000,
337,13,54,
337,14,10000,
338,13,35,
338,14,10000,
339,13,10000,
339,14,88,
340,13,10000,
340,14,25,
341,13,43,
341,14,3,
342,13,43,
342,14,90,
343,13,97,
343,14,10000,
344,13,10000,
344,14,13,
345,13,61,
345,14,16,
346,13,10000,
346,14,34,
347,13,81,
347,14,84,
348,13,100,
348,14,10000,
349,13,10000,
349,14,10,
350,13,62,
350,14,10000,
Budget,1125,
