Configuration, ObservableConfiguration, Cost
501,41,54,
501,42,10000,
501,43,10000,
501,44,28,
502,41,16,
502,42,10000,
502,43,10000,
502,44,10000,
503,41,10000,
503,42,10000,
503,43,11,
503,44,2,
504,41,10000,
504,42,10000,
504,43,10000,
504,44,76,
505,41,75,
505,42,4,
505,43,10000,
505,44,10000,
506,41,10000,
506,42,39,
506,43,21,
506,44,10000,
507,41,10000,
507,42,30,
507,43,10000,
507,44,68,
508,41,45,
508,42,12,
508,43,80,
508,44,10000,
509,41,58,
509,42,63,
509,43,72,
509,44,99,
510,41,10000,
510,42,10000,
510,43,10000,
510,44,59,
511,41,10000,
511,42,17,
511,43,92,
511,44,10000,
512,41,84,
512,42,92,
512,43,10000,
512,44,10000,
513,41,10000,
513,42,10000,
513,43,32,
513,44,22,
514,41,10000,
514,42,10000,
514,43,78,
514,44,10000,
515,41,53,
515,42,10000,
515,43,79,
515,44,10000,
516,41,10000,
516,42,83,
516,43,57,
516,44,10000,
517,41,10000,
517,42,10000,
517,43,89,
517,44,74,
518,41,28,
518,42,10000,
518,43,83,
518,44,10000,
519,41,85,
519,42,98,
519,43,22,
519,44,99,
520,41,10000,
520,42,10000,
520,43,63,
520,44,10000,
521,41,29,
521,42,10000,
521,43,70,
521,44,14,
522,41,10000,
522,42,15,
522,43,10000,
522,44,35,
523,41,10000,
523,42,49,
523,43,83,
523,44,33,
524,41,10000,
524,42,10000,
524,43,98,
524,44,92,
525,41,10000,
525,42,10000,
525,43,10000,
525,44,54,
526,41,10000,
526,42,10000,
526,43,54,
526,44,39,
527,41,10000,
527,42,10000,
527,43,10000,
527,44,92,
528,41,50,
528,42,10000,
528,43,10000,
528,44,10000,
529,41,10000,
529,42,10000,
529,43,50,
529,44,10000,
530,41,10000,
530,42,10000,
530,43,10000,
530,44,44,
531,41,71,
531,42,10000,
531,43,25,
531,44,10000,
532,41,10000,
532,42,95,
532,43,46,
532,44,79,
533,41,77,
533,42,10000,
533,43,10000,
533,44,15,
534,41,10000,
534,42,10000,
534,43,10000,
534,44,82,
535,41,20,
535,42,72,
535,43,10000,
535,44,36,
536,41,10000,
536,42,10000,
536,43,60,
536,44,82,
537,41,4,
537,42,44,
537,43,10000,
537,44,10000,
538,41,91,
538,42,10000,
538,43,10000,
538,44,10000,
539,41,65,
539,42,77,
539,43,65,
539,44,58,
540,41,10000,
540,42,10000,
540,43,1,
540,44,92,
541,41,39,
541,42,57,
541,43,6,
541,44,10000,
542,41,7,
542,42,65,
542,43,10000,
542,44,10000,
543,41,10000,
543,42,10000,
543,43,10000,
543,44,63,
544,41,10000,
544,42,64,
544,43,10000,
544,44,83,
545,41,10000,
545,42,19,
545,43,10000,
545,44,75,
546,41,10000,
546,42,24,
546,43,93,
546,44,10000,
547,41,77,
547,42,10000,
547,43,10000,
547,44,20,
548,41,99,
548,42,41,
548,43,10000,
548,44,10000,
549,41,86,
549,42,31,
549,43,10000,
549,44,10000,
550,41,10000,
550,42,33,
550,43,10000,
550,44,10000,
Budget,604,
