Configuration, ObservableConfiguration, Cost
1401,113,44,
1401,114,10000,
1401,115,10000,
1401,116,10000,
1402,113,10000,
1402,114,10000,
1402,115,98,
1402,116,10000,
1403,113,10000,
1403,114,10000,
1403,115,46,
1403,116,64,
1404,113,61,
1404,114,10000,
1404,115,93,
1404,116,10000,
1405,113,78,
1405,114,37,
1405,115,51,
1405,116,90,
1406,113,10000,
1406,114,79,
1406,115,32,
1406,116,10000,
1407,113,10000,
1407,114,10000,
1407,115,30,
1407,116,32,
1408,113,10000,
1408,114,33,
1408,115,10000,
1408,116,86,
1409,113,43,
1409,114,37,
1409,115,57,
1409,116,95,
1410,113,10000,
1410,114,10000,
1410,115,74,
1410,116,66,
1411,113,10000,
1411,114,3,
1411,115,10000,
1411,116,100,
1412,113,10000,
1412,114,38,
1412,115,10000,
1412,116,10000,
1413,113,10000,
1413,114,41,
1413,115,42,
1413,116,3,
1414,113,10000,
1414,114,10000,
1414,115,61,
1414,116,26,
1415,113,10000,
1415,114,10000,
1415,115,50,
1415,116,77,
1416,113,47,
1416,114,98,
1416,115,69,
1416,116,10000,
1417,113,36,
1417,114,87,
1417,115,39,
1417,116,78,
1418,113,11,
1418,114,10000,
1418,115,10000,
1418,116,10000,
1419,113,82,
1419,114,53,
1419,115,19,
1419,116,10000,
1420,113,36,
1420,114,10000,
1420,115,10000,
1420,116,10000,
1421,113,31,
1421,114,10000,
1421,115,33,
1421,116,93,
1422,113,45,
1422,114,57,
1422,115,10000,
1422,116,10000,
1423,113,10000,
1423,114,10000,
1423,115,25,
1423,116,10000,
1424,113,10000,
1424,114,38,
1424,115,10000,
1424,116,10000,
1425,113,42,
1425,114,23,
1425,115,10000,
1425,116,10000,
1426,113,20,
1426,114,10000,
1426,115,37,
1426,116,10000,
1427,113,10000,
1427,114,14,
1427,115,10000,
1427,116,10000,
1428,113,37,
1428,114,56,
1428,115,10000,
1428,116,10000,
1429,113,61,
1429,114,10000,
1429,115,8,
1429,116,25,
1430,113,10000,
1430,114,57,
1430,115,56,
1430,116,10000,
1431,113,71,
1431,114,10000,
1431,115,81,
1431,116,100,
1432,113,10000,
1432,114,54,
1432,115,67,
1432,116,10000,
1433,113,10000,
1433,114,73,
1433,115,10000,
1433,116,29,
1434,113,10000,
1434,114,90,
1434,115,10000,
1434,116,10000,
1435,113,10000,
1435,114,87,
1435,115,10000,
1435,116,10000,
1436,113,10000,
1436,114,17,
1436,115,10000,
1436,116,51,
1437,113,10000,
1437,114,2,
1437,115,10000,
1437,116,10000,
1438,113,10000,
1438,114,10000,
1438,115,28,
1438,116,48,
1439,113,10000,
1439,114,10000,
1439,115,10000,
1439,116,47,
1440,113,62,
1440,114,10000,
1440,115,90,
1440,116,32,
1441,113,96,
1441,114,10000,
1441,115,76,
1441,116,10000,
1442,113,10000,
1442,114,50,
1442,115,10000,
1442,116,10000,
1443,113,22,
1443,114,10000,
1443,115,46,
1443,116,83,
1444,113,93,
1444,114,27,
1444,115,10000,
1444,116,10000,
1445,113,78,
1445,114,10000,
1445,115,54,
1445,116,10000,
1446,113,40,
1446,114,10000,
1446,115,24,
1446,116,10000,
1447,113,10000,
1447,114,46,
1447,115,89,
1447,116,13,
1448,113,10000,
1448,114,10000,
1448,115,23,
1448,116,10000,
1449,113,82,
1449,114,10000,
1449,115,10000,
1449,116,10000,
1450,113,25,
1450,114,10000,
1450,115,10000,
1450,116,2,
Budget,1053,
