Configuration, ObservableConfiguration, Cost
701,113,51,
701,114,86,
701,115,10000,
701,116,81,
701,117,8,
701,118,37,
701,119,10000,
701,120,10000,
702,113,44,
702,114,10000,
702,115,10000,
702,116,41,
702,117,4,
702,118,10000,
702,119,4,
702,120,79,
703,113,10000,
703,114,10000,
703,115,10000,
703,116,10000,
703,117,10000,
703,118,10000,
703,119,61,
703,120,10000,
704,113,10000,
704,114,10000,
704,115,14,
704,116,47,
704,117,49,
704,118,10000,
704,119,14,
704,120,47,
705,113,34,
705,114,10000,
705,115,10000,
705,116,82,
705,117,61,
705,118,10000,
705,119,52,
705,120,10000,
706,113,10000,
706,114,22,
706,115,58,
706,116,10,
706,117,55,
706,118,7,
706,119,22,
706,120,83,
707,113,10000,
707,114,36,
707,115,67,
707,116,23,
707,117,10000,
707,118,10000,
707,119,10000,
707,120,17,
708,113,10000,
708,114,59,
708,115,95,
708,116,10000,
708,117,95,
708,118,87,
708,119,64,
708,120,10000,
709,113,12,
709,114,10000,
709,115,24,
709,116,10000,
709,117,92,
709,118,28,
709,119,10000,
709,120,10000,
710,113,10000,
710,114,34,
710,115,31,
710,116,19,
710,117,10000,
710,118,10000,
710,119,14,
710,120,73,
711,113,10000,
711,114,98,
711,115,10000,
711,116,10000,
711,117,10000,
711,118,86,
711,119,27,
711,120,25,
712,113,47,
712,114,60,
712,115,20,
712,116,10000,
712,117,70,
712,118,10000,
712,119,10000,
712,120,10000,
713,113,53,
713,114,96,
713,115,10000,
713,116,10000,
713,117,17,
713,118,10000,
713,119,94,
713,120,10000,
714,113,92,
714,114,10000,
714,115,15,
714,116,35,
714,117,10000,
714,118,65,
714,119,10000,
714,120,45,
715,113,10000,
715,114,10000,
715,115,30,
715,116,10000,
715,117,14,
715,118,15,
715,119,80,
715,120,44,
716,113,10000,
716,114,54,
716,115,10000,
716,116,10000,
716,117,28,
716,118,10000,
716,119,59,
716,120,50,
717,113,10000,
717,114,10000,
717,115,10000,
717,116,36,
717,117,10000,
717,118,10000,
717,119,26,
717,120,10000,
718,113,36,
718,114,10000,
718,115,10000,
718,116,90,
718,117,98,
718,118,9,
718,119,10000,
718,120,10000,
719,113,10000,
719,114,10000,
719,115,82,
719,116,10000,
719,117,40,
719,118,10000,
719,119,95,
719,120,10000,
720,113,10000,
720,114,31,
720,115,64,
720,116,10000,
720,117,10000,
720,118,64,
720,119,52,
720,120,63,
721,113,10000,
721,114,10000,
721,115,10000,
721,116,84,
721,117,80,
721,118,4,
721,119,83,
721,120,84,
722,113,10000,
722,114,10000,
722,115,45,
722,116,79,
722,117,15,
722,118,84,
722,119,29,
722,120,40,
723,113,10000,
723,114,10000,
723,115,7,
723,116,96,
723,117,64,
723,118,10000,
723,119,9,
723,120,61,
724,113,10000,
724,114,10000,
724,115,23,
724,116,1,
724,117,10000,
724,118,76,
724,119,10000,
724,120,86,
725,113,49,
725,114,21,
725,115,84,
725,116,94,
725,117,10000,
725,118,41,
725,119,10000,
725,120,54,
726,113,10000,
726,114,96,
726,115,10000,
726,116,10000,
726,117,78,
726,118,10000,
726,119,10000,
726,120,10000,
727,113,48,
727,114,29,
727,115,10000,
727,116,88,
727,117,88,
727,118,10000,
727,119,10000,
727,120,35,
728,113,38,
728,114,90,
728,115,32,
728,116,10000,
728,117,35,
728,118,10000,
728,119,77,
728,120,10000,
729,113,10000,
729,114,10000,
729,115,10000,
729,116,36,
729,117,37,
729,118,8,
729,119,10000,
729,120,15,
730,113,10000,
730,114,10000,
730,115,10000,
730,116,10000,
730,117,10000,
730,118,10000,
730,119,42,
730,120,10000,
731,113,10000,
731,114,15,
731,115,10000,
731,116,10000,
731,117,87,
731,118,10000,
731,119,92,
731,120,58,
732,113,34,
732,114,89,
732,115,10000,
732,116,15,
732,117,10000,
732,118,10000,
732,119,10000,
732,120,68,
733,113,76,
733,114,10000,
733,115,34,
733,116,10000,
733,117,10000,
733,118,10000,
733,119,96,
733,120,16,
734,113,10000,
734,114,10000,
734,115,10000,
734,116,33,
734,117,10000,
734,118,10000,
734,119,67,
734,120,10000,
735,113,12,
735,114,10000,
735,115,10000,
735,116,67,
735,117,96,
735,118,76,
735,119,24,
735,120,10000,
736,113,75,
736,114,10000,
736,115,10000,
736,116,10000,
736,117,10000,
736,118,51,
736,119,10000,
736,120,10000,
737,113,10000,
737,114,89,
737,115,10000,
737,116,10000,
737,117,10000,
737,118,85,
737,119,10000,
737,120,10000,
738,113,42,
738,114,10000,
738,115,10000,
738,116,16,
738,117,10000,
738,118,10000,
738,119,10000,
738,120,60,
739,113,10000,
739,114,88,
739,115,10000,
739,116,30,
739,117,10000,
739,118,18,
739,119,9,
739,120,99,
740,113,10000,
740,114,10000,
740,115,10000,
740,116,10000,
740,117,10000,
740,118,86,
740,119,47,
740,120,10000,
741,113,10000,
741,114,26,
741,115,10000,
741,116,10000,
741,117,38,
741,118,10000,
741,119,10000,
741,120,17,
742,113,10000,
742,114,10000,
742,115,55,
742,116,10000,
742,117,6,
742,118,10000,
742,119,10000,
742,120,53,
743,113,10000,
743,114,10000,
743,115,10000,
743,116,53,
743,117,10000,
743,118,43,
743,119,10000,
743,120,10000,
744,113,10000,
744,114,10000,
744,115,10000,
744,116,10000,
744,117,4,
744,118,10000,
744,119,10000,
744,120,35,
745,113,10000,
745,114,10000,
745,115,47,
745,116,69,
745,117,10000,
745,118,10000,
745,119,72,
745,120,72,
746,113,10000,
746,114,10000,
746,115,70,
746,116,10000,
746,117,48,
746,118,6,
746,119,10000,
746,120,88,
747,113,10000,
747,114,10000,
747,115,82,
747,116,52,
747,117,10000,
747,118,56,
747,119,39,
747,120,10000,
748,113,10000,
748,114,52,
748,115,78,
748,116,76,
748,117,25,
748,118,10000,
748,119,10000,
748,120,24,
749,113,59,
749,114,50,
749,115,10000,
749,116,71,
749,117,10000,
749,118,50,
749,119,10000,
749,120,10000,
750,113,15,
750,114,10000,
750,115,12,
750,116,16,
750,117,77,
750,118,10000,
750,119,10000,
750,120,10000,
Budget,288,
