Configuration, ObservableConfiguration, Cost
1201,193,10000,
1201,194,10000,
1201,195,10000,
1201,196,70,
1201,197,70,
1201,198,63,
1201,199,68,
1201,200,10000,
1202,193,10000,
1202,194,10000,
1202,195,38,
1202,196,23,
1202,197,1,
1202,198,86,
1202,199,26,
1202,200,21,
1203,193,25,
1203,194,84,
1203,195,27,
1203,196,31,
1203,197,10000,
1203,198,24,
1203,199,2,
1203,200,43,
1204,193,34,
1204,194,57,
1204,195,56,
1204,196,4,
1204,197,14,
1204,198,77,
1204,199,10000,
1204,200,10000,
1205,193,10000,
1205,194,10000,
1205,195,53,
1205,196,23,
1205,197,10000,
1205,198,82,
1205,199,10000,
1205,200,32,
1206,193,10000,
1206,194,64,
1206,195,10000,
1206,196,91,
1206,197,10000,
1206,198,10000,
1206,199,10000,
1206,200,10000,
1207,193,68,
1207,194,77,
1207,195,10000,
1207,196,55,
1207,197,10000,
1207,198,10000,
1207,199,10000,
1207,200,57,
1208,193,77,
1208,194,10000,
1208,195,10000,
1208,196,46,
1208,197,10000,
1208,198,10000,
1208,199,63,
1208,200,10000,
1209,193,15,
1209,194,10000,
1209,195,10000,
1209,196,10000,
1209,197,13,
1209,198,81,
1209,199,10000,
1209,200,10000,
1210,193,10000,
1210,194,34,
1210,195,10000,
1210,196,10000,
1210,197,81,
1210,198,10000,
1210,199,64,
1210,200,43,
1211,193,10000,
1211,194,92,
1211,195,10000,
1211,196,10000,
1211,197,15,
1211,198,10000,
1211,199,10000,
1211,200,10000,
1212,193,82,
1212,194,10000,
1212,195,96,
1212,196,80,
1212,197,10000,
1212,198,10000,
1212,199,10000,
1212,200,6,
1213,193,10000,
1213,194,10000,
1213,195,48,
1213,196,10000,
1213,197,10000,
1213,198,74,
1213,199,10000,
1213,200,10000,
1214,193,10000,
1214,194,46,
1214,195,10000,
1214,196,10000,
1214,197,10000,
1214,198,96,
1214,199,36,
1214,200,10000,
1215,193,10000,
1215,194,10000,
1215,195,10000,
1215,196,31,
1215,197,23,
1215,198,10000,
1215,199,10000,
1215,200,10000,
1216,193,27,
1216,194,10000,
1216,195,10000,
1216,196,46,
1216,197,10000,
1216,198,10000,
1216,199,10000,
1216,200,10000,
1217,193,10000,
1217,194,100,
1217,195,10000,
1217,196,81,
1217,197,74,
1217,198,10000,
1217,199,93,
1217,200,10000,
1218,193,10000,
1218,194,90,
1218,195,54,
1218,196,10000,
1218,197,25,
1218,198,47,
1218,199,40,
1218,200,10000,
1219,193,10000,
1219,194,10000,
1219,195,92,
1219,196,50,
1219,197,8,
1219,198,10000,
1219,199,10000,
1219,200,29,
1220,193,10000,
1220,194,10000,
1220,195,10000,
1220,196,83,
1220,197,10000,
1220,198,10000,
1220,199,10000,
1220,200,46,
1221,193,10000,
1221,194,6,
1221,195,10000,
1221,196,54,
1221,197,10000,
1221,198,10000,
1221,199,10000,
1221,200,42,
1222,193,10000,
1222,194,10000,
1222,195,10000,
1222,196,10000,
1222,197,10000,
1222,198,67,
1222,199,10000,
1222,200,34,
1223,193,10000,
1223,194,16,
1223,195,64,
1223,196,10000,
1223,197,10000,
1223,198,57,
1223,199,99,
1223,200,23,
1224,193,10000,
1224,194,59,
1224,195,10000,
1224,196,10000,
1224,197,10000,
1224,198,60,
1224,199,25,
1224,200,10000,
1225,193,10000,
1225,194,10000,
1225,195,42,
1225,196,96,
1225,197,10000,
1225,198,10000,
1225,199,10000,
1225,200,91,
1226,193,76,
1226,194,10000,
1226,195,10000,
1226,196,10000,
1226,197,10000,
1226,198,10000,
1226,199,22,
1226,200,23,
1227,193,10000,
1227,194,19,
1227,195,10000,
1227,196,10000,
1227,197,10000,
1227,198,54,
1227,199,10000,
1227,200,22,
1228,193,10000,
1228,194,52,
1228,195,67,
1228,196,10000,
1228,197,10000,
1228,198,10000,
1228,199,59,
1228,200,10000,
1229,193,14,
1229,194,15,
1229,195,88,
1229,196,8,
1229,197,57,
1229,198,10000,
1229,199,10000,
1229,200,10000,
1230,193,10000,
1230,194,10000,
1230,195,10000,
1230,196,10000,
1230,197,10000,
1230,198,10000,
1230,199,10000,
1230,200,40,
1231,193,74,
1231,194,32,
1231,195,10000,
1231,196,10000,
1231,197,10000,
1231,198,77,
1231,199,12,
1231,200,58,
1232,193,10000,
1232,194,36,
1232,195,10000,
1232,196,10000,
1232,197,10000,
1232,198,10000,
1232,199,89,
1232,200,69,
1233,193,84,
1233,194,10000,
1233,195,1,
1233,196,10000,
1233,197,25,
1233,198,41,
1233,199,10000,
1233,200,10000,
1234,193,10000,
1234,194,10000,
1234,195,10000,
1234,196,10000,
1234,197,10000,
1234,198,10000,
1234,199,10000,
1234,200,48,
1235,193,69,
1235,194,10000,
1235,195,10000,
1235,196,34,
1235,197,63,
1235,198,10000,
1235,199,20,
1235,200,10000,
1236,193,86,
1236,194,10000,
1236,195,63,
1236,196,10000,
1236,197,10000,
1236,198,18,
1236,199,10000,
1236,200,29,
1237,193,10,
1237,194,57,
1237,195,10000,
1237,196,98,
1237,197,10000,
1237,198,10000,
1237,199,3,
1237,200,10000,
1238,193,10000,
1238,194,10000,
1238,195,10000,
1238,196,61,
1238,197,10000,
1238,198,10000,
1238,199,98,
1238,200,9,
1239,193,92,
1239,194,10000,
1239,195,13,
1239,196,10000,
1239,197,10000,
1239,198,10000,
1239,199,10000,
1239,200,10000,
1240,193,12,
1240,194,10000,
1240,195,99,
1240,196,10000,
1240,197,10000,
1240,198,53,
1240,199,10000,
1240,200,9,
1241,193,10000,
1241,194,10000,
1241,195,96,
1241,196,54,
1241,197,10000,
1241,198,10000,
1241,199,10000,
1241,200,32,
1242,193,72,
1242,194,10000,
1242,195,95,
1242,196,10000,
1242,197,49,
1242,198,62,
1242,199,40,
1242,200,17,
1243,193,10000,
1243,194,10000,
1243,195,10000,
1243,196,10000,
1243,197,84,
1243,198,10000,
1243,199,10000,
1243,200,10000,
1244,193,57,
1244,194,10000,
1244,195,10000,
1244,196,10000,
1244,197,10000,
1244,198,23,
1244,199,10000,
1244,200,41,
1245,193,10000,
1245,194,33,
1245,195,10000,
1245,196,38,
1245,197,10000,
1245,198,34,
1245,199,10000,
1245,200,10000,
1246,193,10000,
1246,194,10000,
1246,195,69,
1246,196,58,
1246,197,10000,
1246,198,56,
1246,199,15,
1246,200,10000,
1247,193,38,
1247,194,10000,
1247,195,10000,
1247,196,12,
1247,197,10000,
1247,198,10000,
1247,199,10000,
1247,200,93,
1248,193,10000,
1248,194,93,
1248,195,66,
1248,196,10000,
1248,197,10000,
1248,198,10000,
1248,199,37,
1248,200,10000,
1249,193,10000,
1249,194,70,
1249,195,10000,
1249,196,26,
1249,197,22,
1249,198,58,
1249,199,19,
1249,200,28,
1250,193,71,
1250,194,10000,
1250,195,10000,
1250,196,10000,
1250,197,27,
1250,198,10000,
1250,199,65,
1250,200,10000,
Budget,598,
