Configuration, ObservableConfiguration, Cost
751,31,5,
751,32,10000,
752,31,10000,
752,32,71,
753,31,10000,
753,32,90,
754,31,5,
754,32,10000,
755,31,97,
755,32,18,
756,31,95,
756,32,10000,
757,31,66,
757,32,43,
758,31,10000,
758,32,47,
759,31,10000,
759,32,98,
760,31,10000,
760,32,71,
761,31,28,
761,32,64,
762,31,10000,
762,32,76,
763,31,97,
763,32,10000,
764,31,92,
764,32,10000,
765,31,46,
765,32,10000,
766,31,93,
766,32,75,
767,31,10000,
767,32,60,
768,31,72,
768,32,10000,
769,31,10000,
769,32,88,
770,31,10000,
770,32,64,
771,31,82,
771,32,2,
772,31,10000,
772,32,46,
773,31,34,
773,32,10000,
774,31,10000,
774,32,68,
775,31,10000,
775,32,40,
776,31,10000,
776,32,24,
777,31,10000,
777,32,1,
778,31,27,
778,32,14,
779,31,30,
779,32,12,
780,31,44,
780,32,10000,
781,31,13,
781,32,10000,
782,31,76,
782,32,71,
783,31,92,
783,32,10000,
784,31,10000,
784,32,79,
785,31,96,
785,32,10000,
786,31,10000,
786,32,78,
787,31,58,
787,32,10000,
788,31,44,
788,32,10000,
789,31,10000,
789,32,83,
790,31,10000,
790,32,30,
791,31,43,
791,32,10000,
792,31,90,
792,32,70,
793,31,2,
793,32,10000,
794,31,46,
794,32,10000,
795,31,50,
795,32,45,
796,31,86,
796,32,10000,
797,31,62,
797,32,10000,
798,31,10000,
798,32,21,
799,31,10000,
799,32,42,
800,31,10000,
800,32,75,
Budget,417,
