Configuration, ObservableConfiguration, Cost
651,105,80,
651,106,55,
651,107,10000,
651,108,26,
651,109,100,
651,110,53,
651,111,59,
651,112,13,
652,105,33,
652,106,10000,
652,107,50,
652,108,10000,
652,109,10000,
652,110,10000,
652,111,57,
652,112,10000,
653,105,55,
653,106,10000,
653,107,10000,
653,108,10000,
653,109,10000,
653,110,37,
653,111,10000,
653,112,37,
654,105,10000,
654,106,85,
654,107,87,
654,108,10000,
654,109,10000,
654,110,29,
654,111,10000,
654,112,24,
655,105,26,
655,106,79,
655,107,26,
655,108,10000,
655,109,10000,
655,110,6,
655,111,10000,
655,112,69,
656,105,10000,
656,106,61,
656,107,64,
656,108,10000,
656,109,24,
656,110,10000,
656,111,10,
656,112,69,
657,105,10000,
657,106,10000,
657,107,74,
657,108,90,
657,109,32,
657,110,28,
657,111,10000,
657,112,58,
658,105,13,
658,106,10000,
658,107,30,
658,108,91,
658,109,53,
658,110,10000,
658,111,24,
658,112,75,
659,105,10000,
659,106,10000,
659,107,57,
659,108,10000,
659,109,20,
659,110,63,
659,111,10000,
659,112,82,
660,105,72,
660,106,60,
660,107,80,
660,108,10000,
660,109,45,
660,110,10000,
660,111,7,
660,112,32,
661,105,10000,
661,106,10000,
661,107,27,
661,108,84,
661,109,10000,
661,110,10000,
661,111,50,
661,112,10000,
662,105,10000,
662,106,10000,
662,107,10000,
662,108,10000,
662,109,10000,
662,110,10000,
662,111,10000,
662,112,10,
663,105,10000,
663,106,10000,
663,107,57,
663,108,43,
663,109,10000,
663,110,10000,
663,111,16,
663,112,10000,
664,105,26,
664,106,10000,
664,107,64,
664,108,81,
664,109,77,
664,110,10000,
664,111,10000,
664,112,10000,
665,105,99,
665,106,93,
665,107,94,
665,108,10000,
665,109,27,
665,110,7,
665,111,10000,
665,112,42,
666,105,10000,
666,106,20,
666,107,49,
666,108,10000,
666,109,10000,
666,110,10,
666,111,10000,
666,112,10000,
667,105,10000,
667,106,10000,
667,107,10000,
667,108,76,
667,109,91,
667,110,10000,
667,111,10000,
667,112,67,
668,105,78,
668,106,30,
668,107,10000,
668,108,8,
668,109,55,
668,110,10000,
668,111,10000,
668,112,10000,
669,105,38,
669,106,57,
669,107,10000,
669,108,10000,
669,109,24,
669,110,10000,
669,111,10000,
669,112,10000,
670,105,10000,
670,106,26,
670,107,72,
670,108,79,
670,109,85,
670,110,10000,
670,111,92,
670,112,10000,
671,105,25,
671,106,10000,
