Configuration, ObservableConfiguration, Cost
1351,55,1,
1351,56,10000,
1352,55,10000,
1352,56,79,
1353,55,72,
1353,56,10000,
1354,55,92,
1354,56,10000,
1355,55,38,
1355,56,10000,
1356,55,10000,
1356,56,50,
1357,55,10000,
1357,56,99,
1358,55,30,
1358,56,10000,
1359,55,10000,
1359,56,59,
1360,55,64,
1360,56,10000,
1361,55,62,
1361,56,10000,
1362,55,24,
1362,56,10000,
1363,55,8,
1363,56,10000,
1364,55,49,
1364,56,10000,
1365,55,10,
1365,56,18,
1366,55,10000,
1366,56,1,
1367,55,10000,
1367,56,90,
1368,55,64,
1368,56,10000,
1369,55,10000,
1369,56,21,
1370,55,10000,
1370,56,71,
1371,55,15,
1371,56,10000,
1372,55,10000,
1372,56,47,
1373,55,10000,
1373,56,71,
1374,55,51,
1374,56,10000,
1375,55,63,
1375,56,10000,
1376,55,16,
1376,56,10000,
1377,55,10000,
1377,56,93,
1378,55,77,
1378,56,6,
1379,55,10000,
1379,56,44,
1380,55,83,
1380,56,1,
1381,55,10000,
1381,56,48,
1382,55,85,
1382,56,10000,
1383,55,23,
1383,56,61,
1384,55,10000,
1384,56,41,
1385,55,33,
1385,56,10000,
1386,55,42,
1386,56,10000,
1387,55,10000,
1387,56,18,
1388,55,89,
1388,56,56,
1389,55,17,
1389,56,10000,
1390,55,42,
1390,56,10000,
1391,55,10000,
1391,56,59,
1392,55,10000,
1392,56,41,
1393,55,10000,
1393,56,7,
1394,55,10000,
1394,56,59,
1395,55,7,
1395,56,10000,
1396,55,49,
1396,56,10000,
1397,55,12,
1397,56,10000,
1398,55,83,
1398,56,10000,
1399,55,31,
1399,56,10000,
1400,55,33,
1400,56,10000,
Budget,360,
