Configuration, ObservableConfiguration, Cost
501,141,10000
501,142,10000
501,143,10000
501,144,10000
501,145,10000
501,146,78
501,147,41
501,148,10000
501,149,88
501,150,9
501,151,10000
501,152,10000
501,153,10000
501,154,5
502,141,44
502,142,38
502,143,34
502,144,21
502,145,10000
502,146,36
502,147,10000
502,148,10000
502,149,10000
502,150,15
502,151,10000
502,152,10000
502,153,10000
502,154,65
503,141,10000
503,142,10000
503,143,10000
503,144,33
503,145,10
503,146,10000
503,147,10000
503,148,10000
503,149,16
503,150,10000
503,151,95
503,152,10000
503,153,10000
503,154,81
504,141,10000
504,142,24
504,143,89
504,144,84
504,145,10000
504,146,46
504,147,84
504,148,75
504,149,10000
504,150,10000
504,151,10000
504,152,54
504,153,36
504,154,10000
505,141,10000
505,142,80
505,143,10000
505,144,11
505,145,10000
505,146,10000
505,147,10000
505,148,6
505,149,10000
505,150,74
505,151,10000
505,152,30
505,153,1
505,154,10000
506,141,83
506,142,84
506,143,10000
506,144,10000
506,145,82
506,146,77
506,147,10000
506,148,58
506,149,84
506,150,43
506,151,99
506,152,17
506,153,8
506,154,83
507,141,10000
507,142,10000
507,143,10000
507,144,10000
507,145,5
507,146,10000
507,147,85
507,148,10000
507,149,10000
507,150,10000
507,151,10000
507,152,89
507,153,10000
507,154,10000
508,141,90
508,142,3
508,143,10000
508,144,10000
508,145,10000
508,146,10000
508,147,10000
508,148,10000
508,149,10000
508,150,10000
508,151,54
508,152,10
508,153,10000
508,154,10000
509,141,62
509,142,95
509,143,79
509,144,10000
509,145,10000
509,146,63
509,147,10000
509,148,10000
509,149,10000
509,150,10000
509,151,90
509,152,83
509,153,10000
509,154,10000
510,141,10000
510,142,10000
510,143,10000
510,144,38
510,145,7
510,146,10000
510,147,17
510,148,10000
510,149,10000
510,150,72
510,151,73
510,152,10000
510,153,21
510,154,26
511,141,97
511,142,10000
511,143,10000
511,144,5
511,145,10000
511,146,60
511,147,77
511,148,81
511,149,10000
511,150,10000
511,151,83
511,152,10000
511,153,79
511,154,10000
512,141,10000
512,142,10000
512,143,21
512,144,10000
512,145,50
512,146,10000
512,147,10000
512,148,10000
512,149,33
512,150,65
512,151,70
512,152,10000
512,153,10000
512,154,10000
513,141,10000
513,142,83
513,143,10000
513,144,10000
513,145,23
513,146,92
513,147,10000
513,148,39
513,149,1
513,150,10000
513,151,83
513,152,25
513,153,100
513,154,10000
514,141,10000
514,142,82
514,143,92
514,144,64
514,145,81
514,146,66
514,147,10000
514,148,38
514,149,39
514,150,10000
514,151,7
514,152,27
514,153,10000
514,154,3
515,141,10000
515,142,10000
515,143,10000
515,144,10000
515,145,78
515,146,57
515,147,45
515,148,10000
515,149,10000
515,150,10000
515,151,10000
515,152,10000
515,153,10000
515,154,10000
516,141,1
516,142,10000
516,143,10000
516,144,10000
516,145,10000
516,146,57
516,147,10000
516,148,10000
516,149,10000
516,150,10000
516,151,47
516,152,10000
516,153,64
516,154,61
517,141,10000
517,142,29
517,143,10000
517,144,10000
517,145,10000
517,146,71
517,147,10000
517,148,15
517,149,13
517,150,10000
517,151,32
517,152,20
517,153,10000
517,154,10000
518,141,97
518,142,10000
518,143,2
518,144,68
518,145,10000
518,146,40
518,147,10000
518,148,89
518,149,10000
518,150,81
518,151,24
518,152,10000
518,153,10000
518,154,59
519,141,10000
519,142,38
519,143,10000
519,144,10000
519,145,10000
519,146,30
519,147,48
519,148,94
519,149,81
519,150,10000
519,151,92
519,152,10000
519,153,22
519,154,10000
520,141,14
520,142,53
520,143,52
520,144,10000
520,145,94
520,146,10000
520,147,10000
520,148,70
520,149,10000
520,150,94
520,151,85
520,152,10000
520,153,10000
520,154,46
521,141,10000
521,142,36
521,143,18
521,144,34
521,145,91
521,146,56
521,147,10000
521,148,10000
521,149,10000
521,150,77
521,151,90
521,152,10000
521,153,10000
521,154,10000
522,141,45
522,142,94
522,143,10000
522,144,95
522,145,38
522,146,65
522,147,38
522,148,10000
522,149,4
522,150,10000
522,151,76
522,152,10000
522,153,10000
522,154,10000
523,141,49
523,142,18
523,143,10000
523,144,71
523,145,10000
523,146,43
523,147,10000
523,148,10000
523,149,10000
523,150,8
523,151,10000
523,152,32
523,153,10000
523,154,28
524,141,12
524,142,10000
524,143,93
524,144,20
524,145,29
524,146,8
524,147,10000
524,148,72
524,149,21
524,150,10000
524,151,48
524,152,33
524,153,28
524,154,19
525,141,10000
525,142,10000
525,143,79
525,144,10000
525,145,10000
525,146,95
525,147,10000
525,148,10000
525,149,10000
525,150,35
525,151,10000
525,152,12
525,153,41
525,154,10000
526,141,10000
526,142,27
526,143,10000
526,144,75
526,145,10000
526,146,10000
526,147,12
526,148,61
526,149,10000
526,150,62
526,151,26
526,152,83
526,153,1
526,154,10000
527,141,10000
527,142,10000
527,143,53
527,144,10000
527,145,34
527,146,10000
527,147,35
527,148,10000
527,149,10000
527,150,10000
527,151,10000
527,152,10
527,153,62
527,154,10000
528,141,86
528,142,10000
528,143,60
528,144,10000
528,145,2
528,146,67
528,147,10000
528,148,10000
528,149,10000
528,150,10000
528,151,10000
528,152,89
528,153,27
528,154,10000
529,141,27
529,142,87
529,143,10000
529,144,10000
529,145,10000
529,146,10000
529,147,10000
529,148,92
529,149,10000
529,150,22
529,151,10000
529,152,10000
529,153,10000
529,154,10
530,141,68
530,142,8
530,143,94
530,144,12
530,145,10000
530,146,10000
530,147,10000
530,148,96
530,149,24
530,150,68
530,151,46
530,152,10000
530,153,97
530,154,10000
531,141,64
531,142,18
531,143,16
531,144,10000
531,145,10000
531,146,10000
531,147,28
531,148,10000
531,149,10000
531,150,19
531,151,21
531,152,73
531,153,10000
531,154,10000
532,141,10000
532,142,44
532,143,45
532,144,92
532,145,10000
532,146,10000
532,147,10000
532,148,10000
532,149,97
532,150,47
532,151,6
532,152,60
532,153,10000
532,154,60
533,141,10000
533,142,10000
533,143,10000
533,144,10000
533,145,85
533,146,10000
533,147,36
533,148,10000
533,149,10000
533,150,60
533,151,83
533,152,10000
533,153,10000
533,154,80
534,141,35
534,142,10000
534,143,2
534,144,93
534,145,10000
534,146,35
534,147,16
534,148,10000
534,149,87
534,150,10000
534,151,20
534,152,10000
534,153,81
534,154,79
535,141,10000
535,142,78
535,143,62
535,144,27
535,145,18
535,146,75
535,147,70
535,148,67
535,149,10000
535,150,60
535,151,59
535,152,60
535,153,36
535,154,95
536,141,46
536,142,10000
536,143,62
536,144,10000
536,145,61
536,146,23
536,147,10000
536,148,10000
536,149,78
536,150,10000
536,151,10000
536,152,70
536,153,10000
536,154,25
537,141,91
537,142,43
537,143,73
537,144,10000
537,145,85
537,146,65
537,147,71
537,148,10000
537,149,10000
537,150,10000
537,151,10000
537,152,10000
537,153,29
537,154,10000
538,141,10000
538,142,10000
538,143,10000
538,144,26
538,145,25
538,146,10000
538,147,7
538,148,10000
538,149,10000
538,150,83
538,151,59
538,152,10000
538,153,99
538,154,5
539,141,10000
539,142,10000
539,143,10000
539,144,10000
539,145,83
539,146,10000
539,147,10000
539,148,10000
539,149,94
539,150,10000
539,151,10000
539,152,59
539,153,61
539,154,10000
540,141,10000
540,142,10000
540,143,10000
540,144,10000
540,145,10000
540,146,29
540,147,10000
540,148,10000
540,149,47
540,150,10000
540,151,83
540,152,90
540,153,10000
540,154,74
541,141,10000
541,142,81
541,143,28
541,144,21
541,145,10000
541,146,44
541,147,46
541,148,61
541,149,74
541,150,83
541,151,64
541,152,26
541,153,92
541,154,10000
542,141,81
542,142,10000
542,143,49
542,144,89
542,145,32
542,146,10000
542,147,10000
542,148,9
542,149,51
542,150,10000
542,151,10000
542,152,10000
542,153,10000
542,154,35
543,141,26
543,142,10000
543,143,10000
543,144,77
543,145,76
543,146,61
543,147,66
543,148,10000
543,149,65
543,150,66
543,151,89
543,152,10000
543,153,10000
543,154,10000
544,141,30
544,142,10000
544,143,72
544,144,10000
544,145,10000
544,146,10000
544,147,52
544,148,10000
544,149,10000
544,150,1
544,151,45
544,152,10000
544,153,10000
544,154,10000
545,141,10000
545,142,10000
545,143,10000
545,144,10000
545,145,10000
545,146,10000
545,147,10000
545,148,10000
545,149,50
545,150,10000
545,151,10000
545,152,10000
545,153,10000
545,154,10000
546,141,10000
546,142,10000
546,143,10000
546,144,10000
546,145,81
546,146,10000
546,147,44
546,148,10000
546,149,45
546,150,99
546,151,10000
546,152,9
546,153,10000
546,154,89
547,141,10000
547,142,10000
547,143,54
547,144,16
547,145,10000
547,146,5
547,147,52
547,148,34
547,149,76
547,150,10000
547,151,10000
547,152,36
547,153,51
547,154,46
548,141,10000
548,142,18
548,143,10000
548,144,10000
548,145,10000
548,146,10000
548,147,73
548,148,90
548,149,10000
548,150,27
548,151,70
548,152,10000
548,153,2
548,154,63
549,141,10000
549,142,10000
549,143,51
549,144,13
549,145,10000
549,146,66
549,147,45
549,148,42
549,149,10000
549,150,10000
549,151,10000
549,152,35
549,153,10000
549,154,10000
550,141,58
550,142,92
550,143,36
550,144,10000
550,145,10000
550,146,77
550,147,17
550,148,67
550,149,10000
550,150,25
550,151,47
550,152,10000
550,153,38
550,154,10000
Budget,646
